imbalance_5,imbalance_10,spread,bid_wall_strength,ask_wall_strength,top_pressure,depth_ratio,timestamp
-0.9272727272727272,-0.5056179775280899,,1.0,0.446969696969697,0.0,0.3283582089552239,2026-03-02 08:01:59.180
-0.59375,-0.21658986175115208,,0.911764705882353,0.26335877862595425,0.0,0.6439393939393939,2026-03-02 08:02:04.192
-0.5769230769230769,0.18571428571428572,,0.5843373493975903,0.8392857142857144,0.0,1.456140350877193,2026-03-02 08:02:09.372
0.4883720930232558,0.00980392156862745,14.0,0.5294117647058825,0.5,0.0,1.0198019801980198,2026-03-02 08:02:14.440
0.9622641509433962,0.8940397350993378,15.0,0.9705882352941178,0.5714285714285714,0.9512195121951219,17.875,2026-03-02 08:02:19.456
0.043478260869565216,0.3333333333333333,,0.8761467889908257,0.9545454545454546,0.0,2.0,2026-03-02 08:02:24.460
0.14285714285714285,0.14285714285714285,13.0,1.0,0.42592592592592593,-0.3333333333333333,1.3333333333333333,2026-03-02 08:02:29.508
0.3142857142857143,0.2222222222222222,14.0,0.9583333333333335,0.48684210526315796,0.0,1.5714285714285714,2026-03-02 08:02:34.508
-0.7,0.4517766497461929,11.0,0.556338028169014,1.0,0.0,2.6481481481481484,2026-03-02 08:02:39.632
-0.04,0.17757009345794392,11.0,0.9516129032258063,0.5714285714285714,0.0,1.4318181818181819,2026-03-02 08:02:44.640
-0.25,0.6615384615384615,,1.0,0.5714285714285714,0.0,4.909090909090909,2026-03-02 08:02:49.684
0.0,0.8314606741573034,15.0,0.48684210526315796,1.0,0.0,10.866666666666667,2026-03-02 08:02:54.748
-0.4222222222222222,0.5405405405405406,,0.8392857142857142,0.9090909090909092,0.0,3.3529411764705883,2026-03-02 08:02:59.752
-0.8823529411764706,0.5471698113207547,,0.4836065573770493,1.0,0.0,3.4166666666666665,2026-03-02 08:03:04.752
-0.4666666666666667,0.4714285714285714,14.0,0.8725490196078431,1.0,0.0,2.7837837837837838,2026-03-02 08:03:09.772
-0.43478260869565216,0.4573643410852713,15.0,0.8043478260869565,1.0,0.0,2.6857142857142855,2026-03-02 08:03:14.788
0.4666666666666667,0.05069124423963134,15.0,0.8274336283185841,0.48039215686274506,0.0,1.1067961165048543,2026-03-02 08:03:19.924
0.4444444444444444,0.6666666666666666,,1.0,0.5,0.0,5.0,2026-03-02 08:03:24.972
0.5,0.3212996389891697,,0.32417582417582425,0.8440860215053763,0.0,1.946808510638298,2026-03-02 08:03:30.004
0.25,0.18128654970760233,,0.7376237623762376,1.0,0.0,1.4428571428571428,2026-03-02 08:03:35.076
0.25,-0.11904761904761904,14.0,0.6428571428571428,1.0,0.3333333333333333,0.7872340425531915,2026-03-02 08:03:40.112
0.08333333333333333,0.0891089108910891,16.0,1.0,1.0,0.0,1.1956521739130435,2026-03-02 08:03:45.176
-0.14285714285714285,0.2670807453416149,,0.7376237623762376,1.0,0.0,1.728813559322034,2026-03-02 08:03:50.440
0.2571428571428571,0.36486486486486486,,0.49502487562189057,0.8586956521739131,0.0,2.148936170212766,2026-03-02 08:03:55.468
-0.8461538461538461,-0.35964912280701755,,1.0,0.8071895424836601,0.0,0.47096774193548385,2026-03-02 08:04:00.652
0.12,0.2883435582822086,15.0,1.0,0.7765957446808511,0.0,1.8103448275862069,2026-03-02 08:04:05.680
0.0,0.056179775280898875,,1.0,0.7195121951219512,0.0,1.119047619047619,2026-03-02 08:04:10.684
0.0,0.11818181818181818,14.0,0.5245901639344264,0.8020833333333335,0.0,1.268041237113402,2026-03-02 08:04:15.696
0.7333333333333333,0.24074074074074073,,0.8257575757575757,0.7195121951219512,0.0,1.6341463414634145,2026-03-02 08:04:20.856
0.7333333333333333,-0.037037037037037035,18.0,1.0,0.4009009009009009,0.0,0.9285714285714286,2026-03-02 08:04:25.936
0.14285714285714285,0.2621359223300971,15.0,1.0,0.75,-0.3333333333333333,1.7105263157894737,2026-03-02 08:04:31.356
0.14285714285714285,0.4948453608247423,15.0,0.723776223776224,0.7765957446808511,-0.3333333333333333,2.9591836734693877,2026-03-02 08:04:36.492
0.5,-0.3698630136986301,,1.0,1.0,0.0,0.46,2026-03-02 08:04:41.580
-0.4583333333333333,-0.6070175438596491,14.0,1.0,0.9712389380530975,-0.3333333333333333,0.2445414847161572,2026-03-02 08:04:46.580
0.5714285714285714,-0.5038167938931297,,1.0,0.9615384615384615,0.0,0.3299492385786802,2026-03-02 08:04:52.040
-0.2,-0.44206008583690987,,1.0,1.0,0.0,0.3869047619047619,2026-03-02 08:04:57.044
-0.2727272727272727,-0.0273972602739726,0.0,0.3865248226950355,0.5067114093959733,0.0,0.9466666666666667,2026-03-02 08:05:02.048
0.9130434782608695,-0.07692307692307693,,0.7376237623762376,0.7605042016806725,0.0,0.8571428571428571,2026-03-02 08:05:07.056
0.7142857142857143,-0.3177570093457944,,1.0,0.5714285714285714,0.0,0.5177304964539007,2026-03-02 08:05:12.152
0.8461538461538461,-0.2980769230769231,15.0,1.0,0.4328358208955224,0.0,0.5407407407407407,2026-03-02 08:05:17.152
-0.1724137931034483,0.4180327868852459,,0.5465116279069766,0.7857142857142858,0.0,2.436619718309859,2026-03-02 08:05:22.320
-0.7142857142857143,0.8100558659217877,,0.24534161490683226,0.875,0.0,9.529411764705882,2026-03-02 08:05:27.340
-0.8571428571428571,0.12442396313364056,,0.5245901639344264,0.7903225806451613,0.0,1.2842105263157895,2026-03-02 08:05:32.612
-0.8823529411764706,0.11392405063291139,15.0,0.26335877862595425,0.7135922330097086,-0.3333333333333333,1.2571428571428571,2026-03-02 08:05:37.632
-0.5555555555555556,0.6830601092896175,14.0,0.48039215686274506,0.7,0.0,5.310344827586207,2026-03-02 08:05:42.632
0.9259259259259259,0.4013605442176871,14.0,0.48039215686274506,1.0,0.0,2.340909090909091,2026-03-02 08:05:47.976
-0.8571428571428571,0.12727272727272726,15.0,0.5869565217391304,1.0,0.0,1.2916666666666667,2026-03-02 08:05:53.000
0.2222222222222222,0.12437810945273632,,0.8274336283185841,0.7471264367816091,0.0,1.2840909090909092,2026-03-02 08:05:58.012
0.7142857142857143,0.17333333333333334,,0.6363636363636365,0.8586956521739131,0.0,1.4193548387096775,2026-03-02 08:06:03.060
0.3333333333333333,-0.27884615384615385,13.0,1.0,0.6363636363636365,0.0,0.5639097744360902,2026-03-02 08:06:08.060
0.08333333333333333,0.14285714285714285,28.0,0.8698630136986301,1.0,0.0,1.3333333333333333,2026-03-02 08:06:13.064
0.9090909090909091,-0.005405405405405406,,0.7195121951219514,0.8586956521739131,0.0,0.989247311827957,2026-03-02 08:06:18.080
-0.3333333333333333,0.1308411214953271,,0.32644628099173556,0.598901098901099,0.0,1.3010752688172043,2026-03-02 08:06:23.240
1.0,0.14018691588785046,,0.5330578512396695,0.8586956521739131,0.0,1.326086956521739,2026-03-02 08:06:28.384
-0.7142857142857143,0.05732484076433121,,1.0,0.5273972602739727,0.0,1.1216216216216217,2026-03-02 08:06:33.640
-0.046153846153846156,0.3254437869822485,,0.6160714285714286,1.0,0.0,1.9649122807017543,2026-03-02 08:06:38.660
-0.42857142857142855,-0.1326530612244898,,1.0,0.17567567567567566,0.0,0.7657657657657657,2026-03-02 08:06:44.044
0.0,-0.19806763285024154,,0.7195121951219512,0.9227642276422763,0.0,0.6693548387096774,2026-03-02 08:06:49.048
0.8333333333333334,-0.046296296296296294,12.0,0.7376237623762376,0.6160714285714286,0.0,0.911504424778761,2026-03-02 08:06:54.080
-0.6923076923076923,0.4067796610169492,,1.0,0.47058823529411764,0.0,2.3714285714285714,2026-03-02 08:06:59.204
-0.8260869565217391,-0.7570093457943925,11.0,0.75,0.467741935483871,0.0,0.13829787234042554,2026-03-02 08:07:04.380
-0.84,-0.6986301369863014,,0.90625,1.0,0.0,0.1774193548387097,2026-03-02 08:07:09.440
-0.012048192771084338,-0.5377777777777778,13.0,0.6764705882352942,0.37209302325581395,0.0,0.30057803468208094,2026-03-02 08:07:14.472
-0.8695652173913043,0.14626865671641792,13.0,0.7962962962962965,0.2092198581560284,0.3333333333333333,1.3426573426573427,2026-03-02 08:07:19.504
-0.5454545454545454,0.2711864406779661,,0.33333333333333337,0.6904761904761905,0.0,1.744186046511628,2026-03-02 08:07:24.520
0.0,0.13761467889908258,11.0,0.7295081967213115,0.5869565217391304,0.0,1.3191489361702127,2026-03-02 08:07:29.612
0.5714285714285714,0.5306122448979592,,0.8154362416107384,1.0,0.0,3.260869565217391,2026-03-02 08:07:34.772
-0.7142857142857143,0.44680851063829785,,0.6597633136094674,1.0,0.0,2.6153846153846154,2026-03-02 08:07:39.776
0.7333333333333333,0.4461538461538462,,0.8999999999999999,0.9150943396226416,0.0,2.611111111111111,2026-03-02 08:07:44.856
0.6,0.1522633744855967,,0.8999999999999999,0.7376237623762376,0.0,1.3592233009708738,2026-03-02 08:07:50.088
0.3333333333333333,0.5909090909090909,12.0,0.9066985645933014,0.9150943396226416,0.0,3.888888888888889,2026-03-02 08:07:55.088
-0.625,0.2887700534759358,14.0,0.7250000000000001,0.4541984732824428,0.0,1.8120300751879699,2026-03-02 08:08:00.124
-0.2,0.48606811145510836,,0.7250000000000001,0.5975609756097562,0.0,2.891566265060241,2026-03-02 08:08:05.144
0.5714285714285714,0.1148936170212766,,0.6450381679389314,0.9563106796116503,0.0,1.2596153846153846,2026-03-02 08:08:10.608
0.6,0.2692307692307692,,0.8257575757575757,0.7,0.0,1.736842105263158,2026-03-02 08:08:15.760
0.7333333333333333,0.855072463768116,25.0,0.9285714285714286,0.0,0.0,12.8,2026-03-02 08:08:20.768
-0.5555555555555556,0.6721311475409836,,0.24257425742574268,1.0,0.0,5.1,2026-03-02 08:08:25.928
-0.5,0.20958083832335328,,0.7376237623762376,0.90625,0.0,1.5303030303030303,2026-03-02 08:08:31.044
-0.5471698113207547,0.0,12.0,0.5,0.7376237623762376,0.0,1.0,2026-03-02 08:08:36.392
-0.4666666666666667,0.21100917431192662,8.0,1.0,0.5714285714285714,0.0,1.5348837209302326,2026-03-02 08:08:41.508
0.1232876712328767,0.0,11.0,0.598901098901099,0.33333333333333337,0.0,1.0,2026-03-02 08:08:46.528
0.3333333333333333,0.3978494623655914,13.0,1.0,0.18918918918918914,0.0,2.3214285714285716,2026-03-02 08:08:51.556
0.7333333333333333,0.9322033898305084,13.0,0.8392857142857142,0.0,-0.3333333333333333,28.5,2026-03-02 08:08:56.656
-0.2,0.9074074074074074,13.0,0.7254901960784315,0.0,-0.3333333333333333,20.6,2026-03-02 08:09:01.712
0.8888888888888888,0.5245283018867924,,1.0,1.0,0.0,3.2063492063492065,2026-03-02 08:09:06.744
-0.17857142857142858,0.1753846153846154,12.0,1.0,0.446969696969697,0.0,1.4253731343283582,2026-03-02 08:09:11.768
0.3142857142857143,0.22044728434504793,,1.0,0.33333333333333337,0.0,1.5655737704918034,2026-03-02 08:09:16.840
0.3142857142857143,0.006802721088435374,,1.0,0.5416666666666667,0.0,1.0136986301369864,2026-03-02 08:09:21.892
0.29411764705882354,0.0,15.0,1.0,0.5416666666666667,0.0,1.0,2026-03-02 08:09:26.892
0.7142857142857143,-0.136986301369863,,1.0,0.42592592592592593,0.0,0.7590361445783133,2026-03-02 08:09:32.216
0.0,0.34035087719298246,,1.0,0.8586956521739131,0.0,2.0319148936170213,2026-03-02 08:09:38.312
-0.6,-0.2116788321167883,2.0,1.0,0.48765432098765427,0.0,0.6506024096385542,2026-03-02 08:09:43.320
0.625,0.3157894736842105,,1.0,0.45238095238095233,0.0,1.9230769230769231,2026-03-02 08:09:48.404
-0.5,-0.1,,1.0,0.4375,0.0,0.8181818181818182,2026-03-02 08:09:53.448
0.6,0.9324324324324325,19.0,0.556338028169014,0.0,-0.3333333333333333,28.6,2026-03-02 08:09:58.452
-0.8285714285714286,0.35353535353535354,,0.6278195488721805,0.45238095238095233,0.0,2.09375,2026-03-02 08:10:03.548
-0.9090909090909091,0.44144144144144143,,0.7301255230125523,0.598901098901099,0.0,2.5806451612903225,2026-03-02 08:10:08.576
-0.8695652173913043,0.37142857142857144,11.0,0.723776223776224,1.0,0.0,2.1818181818181817,2026-03-02 08:10:13.672
0.0,0.609375,13.0,0.9705882352941178,0.6458333333333335,0.0,4.12,2026-03-02 08:10:18.796
-0.6923076923076923,-0.23255813953488372,,0.90625,0.9150943396226416,0.0,0.6226415094339622,2026-03-02 08:10:24.384
0.9615384615384616,-0.05202312138728324,14.0,0.34507042253521125,0.33333333333333337,0.0,0.9010989010989011,2026-03-02 08:10:29.396
-0.6923076923076923,-0.273972602739726,,0.9423076923076925,0.5869565217391304,0.0,0.5698924731182796,2026-03-02 08:10:34.420
-0.84,0.058823529411764705,,1.0,0.6111111111111112,0.0,1.125,2026-03-02 08:10:39.496
-0.6986301369863014,0.04081632653061224,,0.9705882352941178,0.5869565217391304,0.0,1.0851063829787233,2026-03-02 08:10:44.680
-0.9259259259259259,0.056818181818181816,,0.8586956521739131,0.7195121951219512,0.0,1.1204819277108433,2026-03-02 08:10:49.772
0.0,0.8787878787878788,13.0,0.8586956521739131,0.3999999999999999,0.0,15.5,2026-03-02 08:10:56.232
0.043478260869565216,0.603448275862069,11.0,0.8586956521739131,0.18181818181818188,0.0,4.043478260869565,2026-03-02 08:11:01.376
0.8857142857142857,0.7952755905511811,13.0,0.6160714285714286,0.75,0.0,8.76923076923077,2026-03-02 08:11:06.392
-1.0,0.6907216494845361,,0.7195121951219512,0.653846153846154,0.0,5.466666666666667,2026-03-02 08:11:11.524
-0.3333333333333333,0.711340206185567,,1.0,0.653846153846154,0.0,5.928571428571429,2026-03-02 08:11:16.960
0.6,0.5492957746478874,13.0,1.0,0.9285714285714286,-0.3333333333333333,3.4375,2026-03-02 08:11:22.000
0.68,0.5897435897435898,,0.7903225806451613,1.0,0.0,3.875,2026-03-02 08:11:27.056
0.625,0.8095238095238095,13.0,0.6363636363636365,0.75,-0.3333333333333333,9.5,2026-03-02 08:11:32.212
0.14666666666666667,0.39325842696629215,11.0,0.5245901639344264,0.6538461538461537,0.0,2.2962962962962963,2026-03-02 08:11:37.400
0.23809523809523808,0.06329113924050633,11.0,0.7048192771084336,0.33333333333333337,0.0,1.135135135135135,2026-03-02 08:11:42.416
0.28125,0.35185185185185186,,0.8698630136986301,0.33333333333333337,0.0,2.085714285714286,2026-03-02 08:11:47.692
0.9090909090909091,0.6590909090909091,,0.6111111111111112,0.9285714285714286,0.0,4.866666666666666,2026-03-02 08:11:53.044
-0.5111111111111111,0.13857677902621723,,0.6842105263157896,0.6061946902654867,0.0,1.3217391304347825,2026-03-02 08:11:58.056
-0.45132743362831856,0.3224489795918367,,0.42592592592592593,0.9634146341463414,0.0,1.9518072289156627,2026-03-02 08:12:03.320
-0.45454545454545453,0.39855072463768115,,0.41145833333333337,0.7195121951219512,0.0,2.325301204819277,2026-03-02 08:12:08.512
-0.8823529411764706,0.135678391959799,,0.8274336283185841,0.6764705882352942,0.0,1.313953488372093,2026-03-02 08:12:13.688
-0.8787878787878788,0.15897435897435896,,0.8274336283185841,0.42592592592592593,0.0,1.3780487804878048,2026-03-02 08:12:19.056
0.2,0.4817813765182186,,0.32417582417582425,1.0,0.0,2.859375,2026-03-02 08:12:24.184
-0.2,-0.20253164556962025,16.0,1.0,1.0,0.0,0.6631578947368421,2026-03-02 08:12:29.836
-0.2,-0.20253164556962025,13.0,1.0,1.0,0.0,0.6631578947368421,2026-03-02 08:12:35.632
0.14285714285714285,0.0,16.0,1.0,1.0,0.3333333333333333,1.0,2026-03-02 08:12:40.756
0.0,0.35766423357664234,,0.8586956521739131,0.8953488372093024,0.0,2.1136363636363638,2026-03-02 08:12:45.848
0.7142857142857143,0.23353293413173654,15.0,0.9705882352941178,1.0,0.0,1.609375,2026-03-02 08:12:50.908
0.13043478260869565,0.061224489795918366,,0.9563106796116503,0.5869565217391304,0.0,1.1304347826086956,2026-03-02 08:12:55.996
0.12,0.17318435754189945,16.0,0.9563106796116503,0.34931506849315064,0.3333333333333333,1.4189189189189189,2026-03-02 08:13:01.024
0.022222222222222223,0.34911242603550297,15.0,1.0,0.9150943396226416,-0.3333333333333333,2.0727272727272728,2026-03-02 08:13:06.036
-0.3617021276595745,-0.0319634703196347,,1.0,0.6061946902654867,0.0,0.9380530973451328,2026-03-02 08:13:11.188
-0.4090909090909091,0.10052910052910052,16.0,0.9563106796116503,0.3928571428571429,0.0,1.223529411764706,2026-03-02 08:13:16.188
0.04,0.7777777777777778,,0.9563106796116503,0.41666666666666663,0.0,8.0,2026-03-02 08:13:21.428
0.9090909090909091,0.4819277108433735,16.0,0.7295081967213115,0.9285714285714286,0.0,2.86046511627907,2026-03-02 08:13:27.420
0.015384615384615385,-0.22580645161290322,,1.0,0.446969696969697,0.0,0.631578947368421,2026-03-02 08:13:32.472
-0.2,-0.009174311926605505,,1.0,0.9150943396226414,0.0,0.9818181818181818,2026-03-02 08:13:37.488
0.8333333333333334,-0.3161290322580645,,0.9423076923076923,0.48039215686274506,0.0,0.5196078431372549,2026-03-02 08:13:42.568
0.9259259259259259,-0.005988023952095809,,1.0,0.41463414634146345,0.0,0.9880952380952381,2026-03-02 08:13:47.648
0.3333333333333333,0.9318181818181818,15.0,1.0,0.0,0.0,28.333333333333332,2026-03-02 08:13:52.976
0.8461538461538461,0.9375,14.0,0.8586956521739131,0.0,0.0,31.0,2026-03-02 08:13:58.108
0.19607843137254902,0.352112676056338,,0.4162303664921466,0.3152173913043478,0.0,2.0869565217391304,2026-03-02 08:14:03.168
0.6,0.5470383275261324,,0.4009009009009009,0.45238095238095233,0.0,3.4153846153846152,2026-03-02 08:14:08.436
0.8571428571428571,0.6811594202898551,,0.6560693641618498,0.8636363636363635,0.0,5.2727272727272725,2026-03-02 08:14:14.724
0.625,0.3126760563380282,15.0,0.3620689655172413,0.5330578512396695,0.0,1.9098360655737705,2026-03-02 08:14:19.728
0.13043478260869565,0.36619718309859156,,0.5362694300518134,0.33333333333333337,0.0,2.1555555555555554,2026-03-02 08:14:25.032
-0.4666666666666667,0.7788461538461539,,0.45628415300546454,0.18181818181818188,0.0,8.043478260869565,2026-03-02 08:14:30.032
0.75,0.5175097276264592,15.0,0.5362694300518134,0.7295081967213115,0.3333333333333333,3.1451612903225805,2026-03-02 08:14:35.120
0.76,0.5263157894736842,,0.4900990099009901,1.0,0.0,3.2222222222222223,2026-03-02 08:14:40.404
-0.14285714285714285,0.8545454545454545,14.0,0.3620689655172413,0.9285714285714286,-0.3333333333333333,12.75,2026-03-02 08:14:45.432
0.3333333333333333,0.8238993710691824,,0.7152777777777777,0.9285714285714286,0.0,10.357142857142858,2026-03-02 08:14:50.764
0.2,0.8343949044585988,,0.548951048951049,0.75,0.0,11.076923076923077,2026-03-02 08:14:56.968
0.14285714285714285,0.7735849056603774,15.0,1.0,0.30000000000000004,0.0,7.833333333333333,2026-03-02 08:15:01.976
-0.6470588235294118,0.4153846153846154,14.0,1.0,1.0,-0.3333333333333333,2.4210526315789473,2026-03-02 08:15:07.184
0.0,0.8095238095238095,,1.0,0.16666666666666663,0.0,9.5,2026-03-02 08:15:13.188
0.0,0.42857142857142855,,1.0,1.0,0.0,2.5,2026-03-02 08:15:18.268
0.2,0.4049586776859504,,1.0,1.0,0.0,2.361111111111111,2026-03-02 08:15:23.704
0.5,0.4507042253521127,13.0,0.9705882352941178,1.0,0.0,2.641025641025641,2026-03-02 08:15:29.056
0.5294117647058824,0.8787878787878788,15.0,0.9227642276422763,0.33333333333333337,-0.3333333333333333,15.5,2026-03-02 08:15:34.136
0.7142857142857143,0.825,,1.0,0.16666666666666663,0.0,10.428571428571429,2026-03-02 08:15:39.168
0.2,0.062146892655367235,13.0,0.8440860215053763,0.7195121951219512,0.0,1.1325301204819278,2026-03-02 08:15:44.240
0.3333333333333333,0.2936170212765957,13.0,0.4933774834437086,0.41463414634146345,0.0,1.8313253012048192,2026-03-02 08:15:49.740
0.8461538461538461,0.32608695652173914,,0.5330578512396695,0.23770491803278693,0.0,1.967741935483871,2026-03-02 08:15:54.848
0.6666666666666666,0.29213483146067415,,0.8274336283185841,0.45238095238095233,0.0,1.8253968253968254,2026-03-02 08:16:00.064
-0.4418604651162791,0.0970873786407767,13.0,0.6160714285714286,0.15217391304347827,0.0,1.2150537634408602,2026-03-02 08:16:05.112
-0.2,0.0,13.0,0.6160714285714286,0.6160714285714286,0.0,1.0,2026-03-02 08:16:10.684
0.5,-0.1709090909090909,,0.8274336283185841,0.2763975155279502,0.0,0.7080745341614907,2026-03-02 08:16:15.688
0.0,-0.10135135135135136,,0.446969696969697,0.42592592592592593,0.0,0.8159509202453987,2026-03-02 08:16:20.900
0.5,-0.09523809523809523,,0.446969696969697,0.2763975155279502,0.0,0.8260869565217391,2026-03-02 08:16:25.916
0.5,-0.09523809523809523,,0.446969696969697,0.125,0.0,0.8260869565217391,2026-03-02 08:16:31.072
0.6,-0.10576923076923077,,0.8586956521739131,0.8157894736842106,0.0,0.808695652173913,2026-03-02 08:16:36.104
0.8823529411764706,0.1895424836601307,12.0,0.19060773480662974,0.7195121951219512,0.0,1.467741935483871,2026-03-02 08:16:41.176
0.9411764705882353,0.06086956521739131,,0.19060773480662974,0.42592592592592593,0.0,1.1296296296296295,2026-03-02 08:16:46.236
0.0,-0.03492063492063492,14.0,0.16225165562913912,0.42592592592592593,0.0,0.9325153374233128,2026-03-02 08:16:51.832
-0.5185185185185185,-0.030456852791878174,14.0,0.7962962962962965,0.36633663366336633,0.0,0.9408866995073891,2026-03-02 08:16:57.092
-0.7777777777777778,-0.03597122302158273,14.0,0.446969696969697,0.548951048951049,0.3333333333333333,0.9305555555555556,2026-03-02 08:17:02.104
-0.8181818181818182,-0.03272727272727273,,0.446969696969697,0.3802816901408451,0.0,0.9366197183098591,2026-03-02 08:17:07.284
-0.8333333333333334,0.09178743961352658,,0.6160714285714286,0.8586956521739131,0.0,1.202127659574468,2026-03-02 08:17:12.600
-0.8181818181818182,0.06542056074766354,,0.6160714285714286,0.5,0.0,1.14,2026-03-02 08:17:18.332
-0.8604651162790697,-0.1067193675889328,,0.6160714285714286,0.2142857142857143,0.0,0.8071428571428572,2026-03-02 08:17:23.420
0.0,0.26785714285714285,13.0,0.3865248226950355,0.42592592592592593,0.0,1.7317073170731707,2026-03-02 08:17:28.768
0.8823529411764706,0.18248175182481752,,0.2763975155279502,0.4009009009009009,0.0,1.4464285714285714,2026-03-02 08:17:34.088
0.2,-0.2222222222222222,,1.0,0.446969696969697,0.0,0.6363636363636364,2026-03-02 08:17:39.592
0.6533333333333333,0.44029850746268656,14.0,0.41145833333333337,1.0,0.0,2.5733333333333333,2026-03-02 08:17:44.920
0.84,0.29411764705882354,13.0,0.6437908496732025,0.7048192771084338,0.0,1.8333333333333333,2026-03-02 08:17:50.252
0.9166666666666666,0.29957805907172996,,0.6437908496732025,0.7048192771084338,0.0,1.855421686746988,2026-03-02 08:17:55.756
0.3333333333333333,0.559322033898305,,0.45628415300546454,0.48039215686274506,0.0,3.5384615384615383,2026-03-02 08:18:01.016
0.7333333333333333,0.6796116504854369,15.0,0.5174418604651163,0.90625,0.0,5.242424242424242,2026-03-02 08:18:06.020
-0.8235294117647058,0.10884353741496598,,0.5736196319018405,0.07692307692307687,0.0,1.2442748091603053,2026-03-02 08:18:11.128
0.8333333333333334,0.15625,,0.4009009009009009,0.125,0.0,1.3703703703703705,2026-03-02 08:18:16.152
-0.75,0.3877551020408163,,0.24257425742574268,0.8953488372093024,0.0,2.2666666666666666,2026-03-02 08:18:21.424
0.0,-0.2116788321167883,,1.0,0.7195121951219512,0.0,0.6506024096385542,2026-03-02 08:18:26.516
0.5,-0.24550898203592814,14.0,1.0,0.48039215686274506,-0.3333333333333333,0.6057692307692307,2026-03-02 08:18:31.596
0.0,-0.009174311926605505,14.0,1.0,0.9150943396226414,-0.3333333333333333,0.9818181818181818,2026-03-02 08:18:36.652
-0.42857142857142855,0.11392405063291139,,0.446969696969697,0.7135922330097086,0.0,1.2571428571428571,2026-03-02 08:18:41.704
-0.6,0.5113636363636364,14.0,0.446969696969697,0.5975609756097562,-0.3333333333333333,3.0930232558139537,2026-03-02 08:18:46.752
0.2,0.6024096385542169,,0.446969696969697,0.90625,0.0,4.03030303030303,2026-03-02 08:18:51.800
0.0,0.5833333333333334,,0.6278195488721805,1.0,0.0,3.8,2026-03-02 08:18:56.856
0.5,0.2372093023255814,,0.446969696969697,0.7195121951219512,0.0,1.6219512195121952,2026-03-02 08:19:01.952
-0.4634146341463415,-0.0627062706270627,,0.3865248226950355,0.2763975155279502,0.0,0.8819875776397516,2026-03-02 08:19:07.116
0.3333333333333333,0.423728813559322,,1.0,0.8636363636363635,0.0,2.4705882352941178,2026-03-02 08:19:12.116
0.0,0.4067796610169492,14.0,0.7195121951219512,0.8636363636363635,-0.3333333333333333,2.3714285714285714,2026-03-02 08:19:17.172
