Instrument,Action,Quantity,Price,Time,ID,E/X,Position,Order ID,Name,Commission,Rate,Account display name,Connection,
MNQ JUN26,Buy,1,25927.50,4/14/2026 11:45:07 AM,111d9fbe173244cb881e63b8177d190b,Entry,1 L,1eaaa71b4e444751bf2666b44607483a,ABSORPTION_153756,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25923.25,4/14/2026 11:40:04 AM,a97e86e343d44ad8ba3593326b654c08,Exit,-,5a16dbd929dc4af7b01fe4f7866046d9,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25915.25,4/14/2026 11:37:14 AM,a8f203bb7c3445f8a9ada5663984de99,Entry,1 L,e5ff2c858b1d44af865ebe027b96c083,ABSORPTION_153753,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25923.25,4/14/2026 11:31:53 AM,9fd652bb1233427c82a9cf7f6b998718,Exit,-,4bd38fe0f4874e99bb6aa23dc99614cb,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25928.25,4/14/2026 11:27:40 AM,4b94ca5f09284822b5de048e4cff0de2,Entry,1 L,b348b19d374b472a8ab325c35099b030,ABSORPTION_153748,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25911.00,4/14/2026 11:20:35 AM,fe84824135d9499582ffaa220e994988,Exit,-,2ac27d5081814e5ab9d02c50edcf9805,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25903.00,4/14/2026 11:20:05 AM,641aacc92edd40cd9244bfede8d4f9a6,Entry,1 L,7e0d3d8c19f145bd862f3b5357c398ac,ABSORPTION_153745,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25885.75,4/14/2026 11:12:27 AM,691f0aec5bf641479d0ce5f9dd532d84,Exit,-,8998ee0198604e31a495889c4b80458f,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25890.75,4/14/2026 11:10:51 AM,0a01a301538045d9a8d97cfe341239a9,Entry,1 L,078d13f0e21a4650b2aabb5dee98ef88,ABSORPTION_153742,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25893.50,4/14/2026 11:03:54 AM,ce75fe1e3c9c4fe081ab30c18388dc0d,Exit,-,4f707c45676d455aadf03df61e7b35c2,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25885.50,4/14/2026 11:02:05 AM,8bff1c6099a74089a427c226655a2e04,Entry,1 L,777aa6041261435abdb7a5eb039481bd,ABSORPTION_153739,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25893.25,4/14/2026 10:51:05 AM,6f86db39b4ce4c5cb06b07fba2228019,Exit,-,cc3edd7750674deb9387ed1b56159b53,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25885.25,4/14/2026 10:50:25 AM,19b65931a9b14328bbd5248df3647ed0,Entry,1 L,a733e096b77c41ac9b5ada737e6da9f8,ABSORPTION_153734,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25857.25,4/14/2026 10:44:03 AM,86a47dd9411040feb74d780c292aea09,Exit,-,af7b3d6130cd435b84e62ca3d1635ae1,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25862.25,4/14/2026 10:43:41 AM,ec6fd5e6a3b3464eabd06261b3f8b100,Entry,1 L,e19b903e02ad4db4b057bb52f0311316,ABSORPTION_153731,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25854.25,4/14/2026 10:38:42 AM,e4465e4f7a6f409497f3b35a85df4a6b,Exit,-,e45c0f7295a441c2a26ffa8d8d01a73d,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25846.25,4/14/2026 10:36:51 AM,cd599424522f4c26af6da7f048ccc2f7,Entry,1 L,ca954291df1e449e8fc991ae161b981f,ABSORPTION_153728,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25848.25,4/14/2026 10:31:26 AM,4083830cf03745f4a73b8ce115f1cadb,Exit,-,e4d561b7baa54997971a407c6524a8b6,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25840.25,4/14/2026 10:30:16 AM,bf291fd4d00541a1bd55842c3d83741b,Entry,1 L,bee027d56a1e4f039f28168afd3597e5,ABSORPTION_153725,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25826.50,4/14/2026 10:23:42 AM,9cb83e03e599477092150a0338a4f49a,Exit,-,10ceed24a4dc4993a12a37876b6d9c73,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25818.50,4/14/2026 10:23:24 AM,a699867a6ff54fa9966096a8e8dc7068,Entry,1 L,ab50248ac63242488658acfe69452ca4,ABSORPTION_153721,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25793.00,4/14/2026 10:17:36 AM,2516905c888845b88b1af2d2d72797ad,Exit,-,c22ce102f37e4e918bb6d4e5135be2ea,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25798.00,4/14/2026 10:17:24 AM,0bab90dcfaf5466ba14c4e9c3632e813,Entry,1 L,9eafb505cf7a4fe4b3a42219d45745ba,ABSORPTION_153718,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25778.25,4/14/2026 10:11:00 AM,18ad3cbaa2b946d2a780d772d203de1e,Exit,-,a731b6e3740b45cc996140c4c284ae9d,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25773.25,4/14/2026 10:10:20 AM,256d892e7e244bf6936d322d6440bbce,Entry,1 S,a20ccb26408d463194226d34d7b8d5b1,ABSORPTION_153715,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25784.25,4/14/2026 10:04:58 AM,f4b72ed0074f4c1197a8bac836a56ee1,Exit,-,bbfeff12a534460bad4ad2e08f66bcad,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25792.25,4/14/2026 10:04:14 AM,95f69b070dbe4dc2969c8dafeb221be7,Entry,1 S,b8e29216aef64f2dbf61ff7e35ccb1a8,ABSORPTION_153711,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25817.00,4/14/2026 9:54:46 AM,a691f1e23c3b4ceaa9a7d4352a5a8e86,Exit,-,388826be9f914932bd8798d662e4d5a5,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25809.00,4/14/2026 9:53:14 AM,fd512750781b44f0981b60ba5965f0fa,Entry,1 L,8340447588684dfd9bc98db13f86c9a0,ABSORPTION_153706,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25804.00,4/14/2026 9:49:08 AM,bdbc3606f4a644b2a348c231fe087cab,Exit,-,1590b71d8c654a2bb5b6dc780898d389,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25796.00,4/14/2026 9:47:32 AM,1105a92bb8fb4d8c8ae63d44918a01d6,Entry,1 L,e5434ddc20304a3b9f1961ee331a67d9,ABSORPTION_153703,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25788.75,4/14/2026 9:43:48 AM,749ccbacd9f749bea699b7ac9182afec,Exit,-,f877245ac1ec4312afeddec4c8b25146,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25793.75,4/14/2026 9:42:19 AM,ec2004ade78e404d9d67f4fca5f4fe93,Entry,1 L,83c7c86c3a78490f8bf3f6e54cb88524,ABSORPTION_153700,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25791.50,4/14/2026 9:22:06 AM,9f987e62569347b89bd5794888cb5c4b,Exit,-,7ad12aead109472ab31c82bc1cd85819,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25783.50,4/14/2026 9:21:25 AM,88a1a037e618456fbb0a270df1a12a5f,Entry,1 L,d1a70624f2194da4a7037e97205715e3,ABSORPTION_153649,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25781.25,4/14/2026 9:17:38 AM,94e2eee21ba342a0888b5fff205bf1c2,Exit,-,4dc3de1c69a341efb8898ae40753ef55,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25786.25,4/14/2026 9:17:18 AM,63b226058a5f4a738916befe3e2e63ac,Entry,1 L,bc7929f2273a475f817156f72947f1d6,ABSORPTION_153646,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25779.50,4/14/2026 9:16:07 AM,0a385dc6fcdd41d19d6323d2cfbdcd66,Exit,-,71ed815d89744ced8bf24f21667ebe55,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25771.50,4/14/2026 9:14:24 AM,425f5e17a50e4884ae5b51ce180b3277,Entry,1 L,9e39aca3b91c4826ad7a22b4569d31f9,ABSORPTION_153643,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25763.25,4/14/2026 9:11:18 AM,feeab6e671b545229748683b79309a82,Exit,-,ec88ccc80bc24accbe1f19902e73a79c,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25755.25,4/14/2026 9:10:35 AM,3e300dd594e44f5fb5095d5df37997ff,Entry,1 L,133ce3b0f75440698fae8e2395ef0115,ABSORPTION_153640,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25727.25,4/14/2026 9:05:36 AM,0597af2e91e24b66bf9d2587c30f9934,Exit,-,3c7ee2d7a124447a9d1166da50dd47bb,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25722.25,4/14/2026 9:05:18 AM,d74cc95f4afb411a8bbf588330990aa2,Entry,1 S,559daa4ab25740feb854e278f856183b,ABSORPTION_153637,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25730.50,4/14/2026 9:01:03 AM,2f427c77e5b64c2e98fd4c82d48e2e0e,Exit,-,19746ed4f6324e749fa9d1db042581e8,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25725.50,4/14/2026 9:00:27 AM,d0e53c109fe84f4ea40454e96ef13c7e,Entry,1 S,857d40d981dc446daa1d6390687e1a6b,ABSORPTION_153633,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25755.25,4/14/2026 8:51:22 AM,345ceeb3b7604573a09a7c98be5ebaf4,Exit,-,3cfde2871cd043488bba59ecc6e520e3,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25747.25,4/14/2026 8:51:18 AM,54e71fe8b2c9472f872197f1912c1997,Entry,1 L,68f2992ee07e4b84b5215c7079bf28da,ABSORPTION_153627,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25754.75,4/14/2026 8:46:26 AM,fd5cc26050634e8891f2ebc7f3c7cf8d,Exit,-,364408753f05424eaad880f10a0545ce,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25759.75,4/14/2026 8:46:24 AM,66ba9f36911444b79da6e09e86ac6364,Entry,1 L,2daef39fef324337bc89ee07ac2ea64e,ABSORPTION_153623,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25748.50,4/14/2026 8:44:00 AM,337963b28f2b4e48b491f41824b44955,Exit,-,7e83db702a6d4516a5a77d72534536b3,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25740.50,4/14/2026 8:43:15 AM,8cfb7463dfeb4b82aa38b064cf9c1229,Entry,1 L,5e7bb7770e98400cb8b754025539a472,ABSORPTION_153620,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25741.25,4/14/2026 8:37:37 AM,d377cb97a2dc4d1a9ca5af65b0a1ba4c,Exit,-,329773469f0842a0911b51cc6dcd0879,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25733.25,4/14/2026 8:37:01 AM,04212bbe94bc4755a65385de0313e1d2,Entry,1 L,0bc17fff80fc4c969a95eeffa5fea900,ABSORPTION_153614,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25519.25,4/13/2026 2:53:51 PM,2987203b36344a69bd7643c9925fffef,Exit,-,647c5e9da06e4f5da84570555c9dd71c,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25511.25,4/13/2026 2:53:12 PM,3ed78bca0dbb415a9dd102f5d04a0d82,Entry,1 L,399c3c20580944d2be436277683969ff,ABSORPTION_153259,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25462.50,4/13/2026 2:45:33 PM,02da8ea1b495439f83ee45a138438ea9,Exit,-,9d60290e6e414dad938756c6862c8c8e,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25467.75,4/13/2026 2:45:25 PM,3b8de103ce394239970a5151d6bc0f53,Entry,1 L,80c5ee7fdd864c569aba28a309683b05,ABSORPTION_153255,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25484.25,4/13/2026 2:36:46 PM,b4f6b1e1ba7b47b2a19cebbd9d31b693,Exit,-,4e9f1f57b58c4852a0ac9dfee1f6cb9c,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25476.25,4/13/2026 2:36:07 PM,9fc720e54b7543f990d2bc726b7f098c,Entry,1 L,f6613b78a21545c0ac38b419906cb06f,ABSORPTION_153252,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25454.00,4/13/2026 2:30:06 PM,cce41dfef6fe4da09ed8c25689cca213,Exit,-,86f2a5b7f77e4bd896d73a0aecf36319,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25459.00,4/13/2026 2:26:29 PM,520e29dfe26041258b4873911defd39e,Entry,1 L,6925c03532d844e6bfc7a924873396dc,ABSORPTION_153249,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25437.75,4/13/2026 2:14:19 PM,fe990bd0c9d14a5fa884806d16ff8054,Exit,-,0c9aa783985745b8bdefb669b696a4cc,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25432.75,4/13/2026 2:13:55 PM,e8c97d04116e49dcbfb2263ee5d82b4e,Entry,1 S,01c1e1c75f35468fbeb51c3b76bf6480,ABSORPTION_153246,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25447.75,4/13/2026 2:02:27 PM,64189edaa6e94b4daf8733587e98f838,Exit,-,849c51140141455cb8eeacb82a2d80f0,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25452.75,4/13/2026 2:01:46 PM,a20240f36d2b437e80db50f20d9bde4b,Entry,1 L,80cf9424da4e465fbc92d95ccd2b0e7d,ABSORPTION_153242,$0.00,1,Playback101,Playback,
