Instrument,Action,Quantity,Price,Time,ID,E/X,Position,Order ID,Name,Commission,Rate,Account display name,Connection,
MNQ JUN26,Buy,1,25584.25,4/13/2026 3:59:56 PM,efd2c52215b0427c96d0f7cd6216c499,Entry,1 L,463bc3f0416b419487aea9bdf680ab0a,BREAKOUT_020629,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25584.00,4/13/2026 3:59:31 PM,a9f17fc8ad5d40368d099ac9b9ebd38b,Exit,-,2a138f04fde744279590d44023c16273,Exit on session close,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25580.75,4/13/2026 3:57:06 PM,9a4b03168e8e419398e9c1d83582f0e3,Entry,1 L,7ffaea8214f24e5f8445faf19a6a6894,BREAKOUT_020627,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25579.50,4/13/2026 3:57:01 PM,d7902278cd2e454d8e8ddad1cdd555ed,Exit,-,0e535d5690af44a6a49d9b3ed29fdeac,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25576.50,4/13/2026 3:48:07 PM,8be68269c8194d058c55f206cf0bb495,Entry,1 S,f151d0c56b9345e78bed006a355f9714,ABSORPTION_020620,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25577.50,4/13/2026 3:47:41 PM,23dedb0b4a6143a1b85ba0a364d244b0,Exit,-,698825381cec47f3b660e44ad5b03819,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25574.25,4/13/2026 3:45:25 PM,0b7b922d62bc4ff4a1cd15bf259ff384,Entry,1 S,32b61033598d433791b839d4e9d81ce4,ABSORPTION_020618,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25572.25,4/13/2026 3:45:15 PM,9ff0791645394dd7b06b7c7c879aa967,Exit,-,fcca5830f1964dd8b113efd0493dc80c,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25564.25,4/13/2026 3:41:41 PM,70ab9b4157034554b629682cd667b074,Entry,1 L,af056d5fa6184d528850d6c5fa00c6ba,BREAKOUT_020616,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25564.00,4/13/2026 3:41:37 PM,ba73433d53904873b0b670829f2d387e,Exit,-,739ec1566bb641f6b9422fd7a66156cd,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25572.00,4/13/2026 3:37:26 PM,f3ced7ff64fd4d81912f021f133a93b7,Entry,1 S,a961a74edbe540f7b249b0427a1e42d6,BREAKOUT_020612,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25568.00,4/13/2026 3:34:50 PM,9b2a28c2a893400fb127d98cf3bf4a63,Exit,-,89b59fb49f1941a8b8bf0a4aad9738f7,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25565.00,4/13/2026 3:34:43 PM,7029135051b34416867fbabd8eeadbf0,Entry,1 S,58ec99bd932b42b7a280531e81468975,ABSORPTION_020610,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25562.50,4/13/2026 3:34:01 PM,cb3b0c5a2c864d069d9e769bb5239b0f,Exit,-,a13d38e1662946c6a29703876e2dcfc8,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25559.50,4/13/2026 3:31:54 PM,9a2ce88af2e040e486a99eda267dcad0,Entry,1 S,ce952faad8a54b8e8535cde72a9b8dce,ABSORPTION_020608,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25559.25,4/13/2026 3:31:53 PM,9a603913ced64f9c991ec0f03c0b1c8b,Exit,-,601c079f676a4d3bbaf690dd87a2e2a0,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25555.25,4/13/2026 3:28:21 PM,1ac6d7c7c9474e7d9397c38cd4daeb41,Entry,1 S,fea0c018391240e080031dd9a8ff9150,BREAKOUT_020606,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25552.50,4/13/2026 3:26:56 PM,708f3c3d1a50430c8dcd647f23fefaf1,Exit,-,e3ef6acfade548fa8a8e2c7f683aa42c,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25555.75,4/13/2026 3:25:36 PM,22379b5f68454f2681fdde722979ef27,Entry,1 L,094f09db18c8437aa801505a4627aa08,ABSORPTION_020604,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25553.25,4/13/2026 3:22:52 PM,4925df76d7544c50a4649ec309a1147a,Exit,-,94414f183a814f748371a58270a251f3,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25557.50,4/13/2026 3:22:27 PM,ee4616bd29a44f77b8dd7c7ecc16995c,Entry,1 L,fcf77be4e9e246f8b0d2e3eb6d77a6d5,BREAKOUT_020601,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25559.50,4/13/2026 3:20:31 PM,eeed07cb9c7943069f9c5860b8895373,Exit,-,de7d1de4623940f7bb2efcf3a8fb9e0a,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25551.50,4/13/2026 3:20:00 PM,9fd6b3b818cb43be8c6e07aebd2a84ce,Entry,1 L,9b4126ddcca44f929196ee40d3cfa6f7,BREAKOUT_020559,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25553.25,4/13/2026 3:18:42 PM,bfcc23da75d84ceaae3048ad7a79ab06,Exit,-,fb9fc09f9b914454a27fa64cf8478377,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25549.25,4/13/2026 3:17:05 PM,70f2cfe881374837b22f249809f39591,Entry,1 S,3b83c5e9d3584b14b2e098fd989e6c59,BREAKOUT_020557,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25548.75,4/13/2026 3:16:31 PM,9769bbea4a104ffea5adf67291c69a9d,Exit,-,34bb8f5c212146089325ee636f5de16a,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25552.75,4/13/2026 3:14:05 PM,fa36c09e38914770adfccd1e803d5427,Entry,1 L,ad1243eb9bc74e49b91da9211e5ee897,BREAKOUT_020555,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25553.00,4/13/2026 3:14:04 PM,73801ec3b0604d7bbc1a8b301094e5ce,Exit,-,76aa4c767a2e49d3bb58059a7aa8d24c,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25549.00,4/13/2026 3:07:57 PM,fb01dcc9beca4f1fa0705b4385a7a6df,Entry,1 S,71020221cfad4376b47b0daa057483c8,BREAKOUT_020550,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25548.25,4/13/2026 3:05:57 PM,1345976c4e0841ef9a234a3a62f9a18a,Exit,-,c377156117704dfbbd29bfcd46279ebe,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25542.25,4/13/2026 3:05:08 PM,f3fed4b973824f97852142a67b90d878,Entry,1 L,26e7599ba2b14e3c920e2f04620a1789,ABSORPTION_020548,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25540.00,4/13/2026 3:03:20 PM,43601d5d37064b64aa5274eaa71ecf7f,Exit,-,951359d242fc490eaad737b134241de5,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25537.00,4/13/2026 3:02:32 PM,fa40886ad1d24adc95b4282a9757e552,Entry,1 S,2f15121c59e249acac053a50da398c29,ABSORPTION_020546,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25549.75,4/13/2026 3:00:03 PM,370149895928416ead957fa2fa3999b9,Exit,-,b8d943629faf4baf8b5a51853c85b6e9,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25545.50,4/13/2026 3:00:02 PM,7322a8d095614aa5aaa5ef2bfc44f848,Entry,1 S,2aadd8b28ed94edcb937ea693bafcb30,BREAKOUT_020544,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25538.00,4/13/2026 2:58:25 PM,4975f64163194beea09ddc9c63dfbf5b,Exit,-,9f614f7a9fab42519b53933786df0eb5,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25541.00,4/13/2026 2:58:19 PM,6c1cf14b8b254668a13d25e2b82ff9af,Entry,1 L,3e881fc089be46e6921882a04522b9a9,ABSORPTION_020542,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25539.75,4/13/2026 2:56:25 PM,bd0f9506dcb4416aacaeb2207732fad0,Exit,-,5488a79d7dac48dea91ce65d0bcf03aa,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25543.75,4/13/2026 2:56:17 PM,ee3f1ff0c23945bf9badc9c1ab2f9af4,Entry,1 L,425ebfb6aeff4612ad875cb6aa10c41d,BREAKOUT_020540,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25524.50,4/13/2026 2:54:31 PM,e6fe6894906d45f5895f5b38874d2a82,Exit,-,8047bc1e148b4a6db21f53ca88d070bc,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25527.50,4/13/2026 2:54:29 PM,ca2adf81332e4bc28a0a485730bffa89,Entry,1 L,3bd5c09f9d21467b883e1217157d0f94,ABSORPTION_020538,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25515.25,4/13/2026 2:52:42 PM,1341124603ef44f4adfb2def2e22db8b,Exit,-,cc19ccc8ec58443594d64802dbc358ca,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25512.25,4/13/2026 2:52:36 PM,56c5261faa7444b6859b0bb49f502e35,Entry,1 S,619684c945b74e3e9f0137278b0277f8,ABSORPTION_020536,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25512.00,4/13/2026 2:50:47 PM,111f9e6935f547668b07c6be162647d3,Exit,-,2a81c0a2e3b1496f827d314997ec4fae,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25506.00,4/13/2026 2:50:40 PM,36d083478c6f4bae92b620c80555eed1,Entry,1 L,e4d3c5d4ee794304850bb5ea5a9cf34a,ABSORPTION_020534,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25469.25,4/13/2026 2:49:37 PM,991cbc3e459a4fc68fc4381e37de9eb4,Exit,-,c1fc86474ba5476290e5cfe676804ba2,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25466.25,4/13/2026 2:49:22 PM,265dd306917547c7b321f586fb11ee44,Entry,1 S,9ba961725b3e4d338427f28d897a5b5c,ABSORPTION_020532,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25465.50,4/13/2026 2:49:20 PM,fb3b4deae01d4bcb8d10057ba22de28e,Exit,-,b7462de663f248ea85eabf6f5256fad9,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25461.50,4/13/2026 2:46:47 PM,7bfbc3957f0344e781cc0c63c1488217,Entry,1 S,acbe9c6664d44278a7cfe1dd26466dbc,BREAKOUT_020529,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25461.75,4/13/2026 2:45:37 PM,51dbeecf3542465c8253a38c4b431a83,Exit,-,98b1407af7644d8faa613a19fa7abfd6,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25465.00,4/13/2026 2:44:37 PM,c9800caf1b25404da352985c6d36cfe9,Entry,1 L,c4c530aa10c04bd4aadd6be36607384f,ABSORPTION_020527,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25465.50,4/13/2026 2:44:17 PM,024958502d8b459ba705e6c8a2e1fe54,Exit,-,19319d04e45b4d1f9442f97490f98b0a,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25459.50,4/13/2026 2:42:10 PM,4eb6c7ae606c4f70b6070725d298629a,Entry,1 L,1e611e403bf64978ac8d995bd88c4df1,ABSORPTION_020525,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25463.00,4/13/2026 2:41:30 PM,05909abcd7ee45d183429d837f22938b,Exit,-,9f4ba69127ee4d1083905019e5383099,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25471.00,4/13/2026 2:39:54 PM,213e6b088e754b08843749ea82e80150,Entry,1 S,e153a948e3ad4c519df6f5c9b857df57,BREAKOUT_020523,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25474.00,4/13/2026 2:38:00 PM,7b895f42e52e438ea2e9ad8b26003412,Exit,-,2178b43e628b42dab2041c28762f4370,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25477.25,4/13/2026 2:37:27 PM,43b7af93856d4d4d8bfeb44564524907,Entry,1 L,db6d9ba7c73e490d83b9bb860ff6bfe0,ABSORPTION_020521,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25474.25,4/13/2026 2:35:44 PM,a9e3510e0132418ab3c10296ecc3963d,Exit,-,a6087161cb1b48caa3eacbd37c51d7cb,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25471.25,4/13/2026 2:35:07 PM,8b11fc9150ad44fbbbc41c2029911846,Entry,1 S,43910c16ec884a5c99744a63566b5099,ABSORPTION_020519,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25471.00,4/13/2026 2:35:06 PM,928fb3746d3041e297a23868aea3469c,Exit,-,564cf8bc4a5940c7a0dee9540c1374f6,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25474.00,4/13/2026 2:32:21 PM,a481a637411145ee868de28e3cedead4,Entry,1 L,6b06952063c1496dbcfbd6b763405979,ABSORPTION_020516,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25454.25,4/13/2026 2:30:17 PM,f089dc6323ed43779dbad8ea6426c9cf,Exit,-,2a35cb72116641fba69dbeb651e56991,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25451.25,4/13/2026 2:30:07 PM,3f40c958d8734a1288ddf000dfb2b7d0,Entry,1 S,9196b84320a84080b93af258b820b048,ABSORPTION_020514,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25454.00,4/13/2026 2:30:06 PM,0b62fc0af08f4993af9a34445bd2b599,Exit,-,4a2377e20e2048eb8bdc450b7af51561,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25458.00,4/13/2026 2:24:58 PM,65a42cce072e49b8aca0adde3a36416c,Entry,1 L,78a6d4913f024639a609d9bcc31544d5,BREAKOUT_020510,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25457.50,4/13/2026 2:22:46 PM,2af13d2201fb4c0db82aacfac45e341a,Exit,-,7d971a81a07f4426ab50a1e67b15e969,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25454.50,4/13/2026 2:22:37 PM,c80d481ce8984da3b3dc056c082351c2,Entry,1 S,6c6feb6ffe1745ad9185963421fd481b,ABSORPTION_020508,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25447.75,4/13/2026 2:20:29 PM,0b8d92b559144ee5a7c901f3a503f464,Exit,-,8c68cfefb8c94608a44a0b818958cb52,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25450.75,4/13/2026 2:20:05 PM,8a774dbf1550427a9d0061df60171035,Entry,1 L,38eadf9fd3574f25a4dcc2269c509309,ABSORPTION_020506,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25449.25,4/13/2026 2:18:03 PM,dff7b68f9d2042dd8b86b9d23c4533e0,Exit,-,ea1b20fdad9f407887f86611e1475c1f,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25446.25,4/13/2026 2:17:21 PM,b2093d11d2dc4827a26a2c4ddea26220,Entry,1 S,1af2df511b3a48c5b4efcf8d0fff4623,ABSORPTION_020503,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25441.00,4/13/2026 2:15:59 PM,be24e1dd39a641e4bd6e7744beaebe34,Exit,-,cd9b2bafc04e4930b9955cebf7905f16,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25438.00,4/13/2026 2:15:03 PM,e7fe60ffc3b24aca93a57d52ec0cc8dd,Entry,1 S,8badcb993edd435cbd3138702d3205ed,ABSORPTION_020501,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25438.25,4/13/2026 2:15:02 PM,144845821a9c4beab34384352b833b40,Exit,-,9e5ff5d1b1d1451ab3ff4a32917bc5c3,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25432.25,4/13/2026 2:11:43 PM,b2e2d5748f804dc7addeac9c5eb059ec,Entry,1 L,f3c61ce5bd1a4a0f93709d01f0a9fb26,ABSORPTION_020459,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25438.50,4/13/2026 2:11:10 PM,a32319b685504526aa16eca95c6ffd15,Exit,-,dcfc8899a1174af3a9ab008699b2642c,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25442.50,4/13/2026 2:09:12 PM,b91b527e8b35472d969e342154398e98,Entry,1 L,fe48a743205c485ea1ed2381b046a6da,BREAKOUT_020456,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25436.00,4/13/2026 2:07:28 PM,9f90f9901d86489c8c34562a8d964702,Exit,-,5003bf729def4bccaf0b1dac4b8c6463,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25439.00,4/13/2026 2:06:38 PM,95c0cdeefc5d4e61b1c6568d485295ed,Entry,1 L,ca3bb15ee8ee47cca754000f55039a47,ABSORPTION_020454,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25444.50,4/13/2026 2:05:13 PM,4c1fac8f70b54fa6a42c7cb7c1a479de,Exit,-,d0fb8713fd9749828ccfdeba8d998c10,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25447.50,4/13/2026 2:04:25 PM,9c19cb6245d2476ebb6bc1a70ad372f6,Entry,1 L,922c0a24af204a018f3b440c9b175625,ABSORPTION_020452,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25449.75,4/13/2026 2:02:23 PM,9c35db641a2643f7b1c68f72e344ddbf,Exit,-,73ea44eaed844709b1d0df14c90e44a9,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25452.75,4/13/2026 2:02:03 PM,dc0ded55ccc54dff9d46a66ac1b6a3a2,Entry,1 L,af7e9e9552924a4d8254516d354644ea,ABSORPTION_020450,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25448.50,4/13/2026 2:00:10 PM,dfd662e91b264c79886bc82827dbe8c0,Exit,-,da213062ce6b43cea01b23821e453026,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25444.50,4/13/2026 1:59:38 PM,511d8e3fb5674762b6fb038b6acc07f9,Entry,1 S,a12290b7e39e4f7a96ad42a3525d1657,BREAKOUT_020448,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25447.75,4/13/2026 1:57:09 PM,431d6f293baa4f9cbc9638d436b62dae,Exit,-,91ca33a60e0b47ceacea749c1f4bb2c6,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25450.75,4/13/2026 1:56:39 PM,4907c954771c41ec9849e0963c8282f0,Entry,1 L,89b40e76b5c1457cba01c1bbe3e95038,ABSORPTION_020446,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25441.00,4/13/2026 1:54:31 PM,0aa88a6216134db1a3ef3d4387b83f7a,Exit,-,107a20919ec54f08a63c3f7041dedfca,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25444.00,4/13/2026 1:54:21 PM,3bc209e1a2a1488e822fc4b1795ac39e,Entry,1 L,8be12fd526ce429d9ec26aff403f7895,ABSORPTION_020444,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25441.25,4/13/2026 1:52:15 PM,ca0f95bcf4c34f03aeb6175b64decfc8,Exit,-,a4aa705abf7a42dab1c92a140d7aac61,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25438.00,4/13/2026 1:52:00 PM,15b8bd1a263e43b3a3f0f9795849e4c6,Entry,1 S,e045e9337c074c4f99f6fda6c309e5b3,ABSORPTION_020442,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25441.25,4/13/2026 1:51:32 PM,cc109e716cc64f3f800451119d9a57ad,Exit,-,bda2f805a7f24cbf9654a8e4777f3843,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25433.25,4/13/2026 1:50:02 PM,9570fdff97b845f3b43a978a8fe7e812,Entry,1 L,ff88212503e0434d8d76ba03005a8a42,BREAKOUT_020440,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25437.50,4/13/2026 1:48:39 PM,cf072ce515c64e0b817717c43123731d,Exit,-,1ea7c442a55548d6b9464a05e6e37768,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25434.50,4/13/2026 1:47:25 PM,f6a6fbbcbebf4611916357fba383fb42,Entry,1 S,4bf6e3715a654dd4be4eac21d82f8a24,ABSORPTION_020438,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25434.25,4/13/2026 1:45:22 PM,8a995ddb862949a6ac467324d8df4d17,Exit,-,1cf96dbd36d74fdeb469637935646c05,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25428.25,4/13/2026 1:45:18 PM,e3006566dce1434bbf9b676d65c7272b,Entry,1 L,acbc87a97ca540e9958be73898b01e13,ABSORPTION_020436,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25421.75,4/13/2026 1:42:58 PM,060263f64db14a42b63e06af1428474e,Exit,-,4173b537cd26458bb978f0876df2f06d,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25418.75,4/13/2026 1:42:49 PM,1c6aa7bc859540ebaaf6cf9c96dab02a,Entry,1 S,4e2d7cef672a4529b1697613f261b06f,ABSORPTION_020433,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25416.75,4/13/2026 1:40:29 PM,7bedc9f539af4152ae85a58fad473d65,Exit,-,b65e6e419a8242748946f206ed17b8ab,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25419.75,4/13/2026 1:40:13 PM,b5f8d54e0d3449f596160bb85945691f,Entry,1 L,17adeda784574602a2d93180449afca9,ABSORPTION_020431,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25421.00,4/13/2026 1:40:12 PM,087a1f7f96554feaac87e05e239e617c,Exit,-,caaf9a05ab7e4a2c8e459e2674ed1621,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25418.00,4/13/2026 1:36:44 PM,bd9f4d3cc35949ce8b38947bbe95fd29,Entry,1 S,66f3fd2cfd424fc1aaa6fb4000b2400e,ABSORPTION_020428,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25418.00,4/13/2026 1:36:43 PM,74a34f34308f4c21a0ec1be9b9e05339,Exit,-,478fa6dfef5945e1a4cb814659b6a0fc,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25410.00,4/13/2026 1:34:23 PM,4b10478b6a3744e680436b46790dfa8a,Entry,1 L,bea8d807172448da8ee6f2f179e0e379,BREAKOUT_020426,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25411.00,4/13/2026 1:33:46 PM,1d73e15cf1fa4b0aba7b4a383788092b,Exit,-,7703aaf70bcb4b5cbd93246d5f132984,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25407.00,4/13/2026 1:31:33 PM,7fdcdbaaa73d400cb8d69cea8f7980eb,Entry,1 S,3088653dbbe845f1984615f14054cb0a,BREAKOUT_020424,$0.00,1,Playback101,Playback,
