"entry_time","trade_date","entry_et","side","entry_price","target_price","stop_price","execution_type","effective_fill_time","outcome","target_hit_time","stop_hit_time","exit_time","slippage_ticks_rt","net_pnl_usd","total_event_size","event_count_delta","or_high","or_low","or_location","time_zone","running_daily_pnl","consecutive_losses","v5_running_daily_pnl","v5_running_daily_peak","v5_drawdown_from_peak"
"2025-09-30 15:49:32.900","2025-09-30","2025-09-30 11:49:32.900","SHORT",24797,24787,24802,"MARKET","2025-09-30 15:49:33.900","STOP","2025-09-30 15:56:38.600","2025-09-30 15:50:08.500","2025-09-30 15:50:08.500",4,-120.7,130,-4,24763,24763,"ABOVE_OR","NORMAL",258.0000000000001,1,422.2000000000001,542.9000000000001,-120.69999999999999
"2025-09-30 15:51:40.600","2025-09-30","2025-09-30 11:51:40.600","SHORT",24804.25,24794.25,24809.25,"MARKET","2025-09-30 15:51:41.600","TARGET","2025-09-30 15:52:26.100","2025-09-30 15:57:50.700","2025-09-30 15:57:50.700",4,179.3,159,1,24763,24763,"ABOVE_OR","NORMAL",437.3000000000001,0,601.5000000000001,601.5000000000001,0
"2025-09-30 15:58:34.800","2025-09-30","2025-09-30 11:58:34.800","LONG",24810.25,24820.25,24805.25,"MARKET","2025-09-30 15:58:35.800","TARGET",\N,"2025-09-30 16:01:17.400","2025-09-30 16:01:17.400",3,184.3,75,7,24763,24763,"ABOVE_OR","NORMAL",621.6000000000001,0,785.8000000000002,785.8000000000002,0
"2025-09-30 16:08:54.500","2025-09-30","2025-09-30 12:08:54.500","LONG",24794,24804,24789,"MARKET","2025-09-30 16:08:55.500","TARGET",\N,"2025-09-30 16:11:18.000","2025-09-30 16:11:18.000",4,179.3,103,21,24763,24763,"ABOVE_OR","NORMAL",800.9000000000001,0,965.1000000000001,965.1000000000001,0
"2025-09-30 16:10:36.000","2025-09-30","2025-09-30 12:10:36.000","SHORT",24793.5,24783.5,24798.5,"MARKET","2025-09-30 16:10:37.000","TARGET",\N,"2025-09-30 16:15:19.100","2025-09-30 16:15:19.100",4,179.3,122,-7,24763,24763,"ABOVE_OR","NORMAL",980.2,0,1144.4,1144.4,0
"2025-09-30 16:16:42.700","2025-09-30","2025-09-30 12:16:42.700","SHORT",24788,24778,24793,"MARKET","2025-09-30 16:16:43.700","TARGET",\N,"2025-09-30 16:17:02.300","2025-09-30 16:17:02.300",4,179.3,105,0,24763,24763,"ABOVE_OR","NORMAL",1159.5,0,1323.7,1323.7,0
"2025-09-30 16:16:53.500","2025-09-30","2025-09-30 12:16:53.500","SHORT",24790.25,24780.25,24795.25,"MARKET","2025-09-30 16:16:54.500","TARGET",\N,"2025-09-30 16:17:19.700","2025-09-30 16:17:19.700",4,179.3,136,-5,24763,24763,"ABOVE_OR","NORMAL",1338.8,0,1503,1503,0
"2025-09-30 16:19:49.700","2025-09-30","2025-09-30 12:19:49.700","SHORT",24805.5,24795.5,24810.5,"MARKET","2025-09-30 16:19:50.700","TARGET",\N,"2025-09-30 16:20:02.600","2025-09-30 16:20:02.600",4,179.3,110,-1,24763,24763,"ABOVE_OR","NORMAL",1518.1,0,1682.3,1682.3,0
"2025-09-30 16:41:49.300","2025-09-30","2025-09-30 12:41:49.300","LONG",24803.5,24813.5,24798.5,"MARKET","2025-09-30 16:41:50.300","STOP","2025-09-30 16:44:32.900","2025-09-30 16:42:41.800","2025-09-30 16:42:41.800",3,-115.7,87,20,24763,24763,"ABOVE_OR","NORMAL",1402.3999999999999,1,1566.6,1682.3,-115.70000000000005
"2025-09-30 16:43:16.400","2025-09-30","2025-09-30 12:43:16.400","SHORT",24799,24789,24804,"MARKET","2025-09-30 16:43:17.400","TARGET",\N,"2025-09-30 16:44:04.800","2025-09-30 16:44:04.800",4,179.3,146,0,24763,24763,"ABOVE_OR","NORMAL",1581.6999999999998,0,1745.8999999999999,1745.8999999999999,0
"2025-09-30 16:43:51.100","2025-09-30","2025-09-30 12:43:51.100","SHORT",24801.25,24791.25,24806.25,"MARKET","2025-09-30 16:43:52.100","TARGET",\N,"2025-09-30 16:44:05.900","2025-09-30 16:44:05.900",4,179.3,144,-5,24763,24763,"ABOVE_OR","NORMAL",1760.9999999999998,0,1925.1999999999998,1925.1999999999998,0
"2025-09-30 16:58:10.300","2025-09-30","2025-09-30 12:58:10.300","LONG",24791,24801,24786,"MARKET","2025-09-30 16:58:11.300","TARGET",\N,"2025-09-30 16:58:25.600","2025-09-30 16:58:25.600",3,184.3,73,7,24763,24763,"ABOVE_OR","NORMAL",1945.2999999999997,0,2109.5,2109.5,0
"2025-09-30 16:59:28.700","2025-09-30","2025-09-30 12:59:28.700","SHORT",24782.75,24772.75,24787.75,"MARKET","2025-09-30 16:59:29.700","STOP","2025-09-30 17:00:19.400",\N,"2025-09-30 17:09:29.700",3,-115.7,63,-6,24763,24763,"ABOVE_OR","NORMAL",1829.5999999999997,1,1993.8,2109.5,-115.70000000000005
"2025-09-30 17:14:46.100","2025-09-30","2025-09-30 13:14:46.100","LONG",24767.25,24777.25,24762.25,"MARKET","2025-09-30 17:14:47.100","TARGET",\N,"2025-09-30 17:15:15.600","2025-09-30 17:15:15.600",3,184.3,60,8,24763,24763,"ABOVE_OR","NORMAL",2013.8999999999996,0,2178.1,2178.1,0
"2025-09-30 17:20:55.200","2025-09-30","2025-09-30 13:20:55.200","SHORT",24762.25,24752.25,24767.25,"MARKET","2025-09-30 17:20:56.200","STOP","2025-09-30 17:21:17.400",\N,"2025-09-30 17:30:56.200",3,-115.7,67,-6,24763,24763,"BELOW_OR","NORMAL",1898.1999999999996,1,2062.4,2178.1,-115.69999999999982
"2025-09-30 17:21:26.600","2025-09-30","2025-09-30 13:21:26.600","SHORT",24747.5,24737.5,24752.5,"MARKET","2025-09-30 17:21:27.600","STOP","2025-09-30 17:24:25.900","2025-09-30 17:22:16.300","2025-09-30 17:22:16.300",3,-115.7,99,-19,24763,24763,"BELOW_OR","NORMAL",1782.4999999999995,2,1946.7,2178.1,-231.39999999999986
"2025-09-30 17:22:20.700","2025-09-30","2025-09-30 13:22:20.700","SHORT",24752.5,24742.5,24757.5,"MARKET","2025-09-30 17:22:21.700","STOP","2025-09-30 17:24:15.900",\N,"2025-09-30 17:32:21.700",3,-115.7,83,-13,24763,24763,"BELOW_OR","NORMAL",1666.7999999999995,3,1831,2178.1,-347.0999999999999
"2025-09-30 17:23:48.300","2025-09-30","2025-09-30 13:23:48.300","LONG",24746,24756,24741,"MARKET","2025-09-30 17:23:49.300","TARGET",\N,"2025-09-30 17:24:15.900","2025-09-30 17:24:15.900",3,184.3,72,10,24763,24763,"BELOW_OR","NORMAL",1851.0999999999995,0,2015.3,2178.1,-162.79999999999995
"2025-09-30 17:29:48.400","2025-09-30","2025-09-30 13:29:48.400","SHORT",24750.25,24740.25,24755.25,"MARKET","2025-09-30 17:29:49.400","STOP","2025-09-30 17:30:07.200",\N,"2025-09-30 17:39:49.400",3,-115.7,79,-8,24763,24763,"BELOW_OR","NORMAL",1735.3999999999994,1,1899.6,2178.1,-278.5
"2025-09-30 17:33:08.300","2025-09-30","2025-09-30 13:33:08.300","SHORT",24744.5,24734.5,24749.5,"MARKET","2025-09-30 17:33:09.300","STOP","2025-09-30 17:36:51.600","2025-09-30 17:33:59.500","2025-09-30 17:33:59.500",4,-120.7,113,-34,24763,24763,"BELOW_OR","NORMAL",1614.6999999999994,2,1778.8999999999999,2178.1,-399.20000000000005
"2025-09-30 17:36:48.400","2025-09-30","2025-09-30 13:36:48.400","LONG",24735,24745,24730,"MARKET","2025-09-30 17:36:49.400","STOP","2025-09-30 17:38:16.700",\N,"2025-09-30 17:46:49.400",3,-115.7,82,22,24763,24763,"BELOW_OR","NORMAL",1498.9999999999993,3,1663.1999999999998,2178.1,-514.9000000000001
"2025-09-30 17:47:35.000","2025-09-30","2025-09-30 13:47:35.000","SHORT",24772,24762,24777,"MARKET","2025-09-30 17:47:36.000","TARGET",\N,"2025-09-30 17:50:02.200","2025-09-30 17:50:02.200",4,179.3,122,-4,24763,24763,"ABOVE_OR","NORMAL",1678.2999999999993,0,1842.4999999999998,2178.1,-335.60000000000014
"2025-09-30 17:53:44.300","2025-09-30","2025-09-30 13:53:44.300","SHORT",24794,24784,24799,"MARKET","2025-09-30 17:53:45.300","STOP","2025-09-30 17:55:23.900",\N,"2025-09-30 18:03:45.300",3,-115.7,59,-2,24763,24763,"ABOVE_OR","NORMAL",1562.5999999999992,1,1726.7999999999997,2178.1,-451.3000000000002
"2025-09-30 18:08:06.200","2025-09-30","2025-09-30 14:08:06.200","SHORT",24779,24769,24784,"MARKET","2025-09-30 18:08:07.200","TARGET",\N,"2025-09-30 18:08:37.200","2025-09-30 18:08:37.200",4,179.3,103,-2,24763,24763,"ABOVE_OR","NORMAL",1741.8999999999992,0,1906.0999999999997,2178.1,-272.0000000000002
"2025-09-30 18:14:31.300","2025-09-30","2025-09-30 14:14:31.300","SHORT",24807.75,24797.75,24812.75,"MARKET","2025-09-30 18:14:32.300","TARGET",\N,"2025-09-30 18:15:02.000","2025-09-30 18:15:02.000",4,179.3,150,-10,24763,24763,"ABOVE_OR","NORMAL",1921.1999999999991,0,2085.3999999999996,2178.1,-92.70000000000027
"2025-09-30 18:18:58.800","2025-09-30","2025-09-30 14:18:58.800","SHORT",24805.75,24795.75,24810.75,"MARKET","2025-09-30 18:18:59.800","TARGET",\N,"2025-09-30 18:19:04.200","2025-09-30 18:19:04.200",3,184.3,80,-43,24763,24763,"ABOVE_OR","NORMAL",2105.499999999999,0,2269.7,2269.7,0
"2025-09-30 18:22:55.200","2025-09-30","2025-09-30 14:22:55.200","LONG",24815.5,24825.5,24810.5,"MARKET","2025-09-30 18:22:56.200","STOP","2025-09-30 18:24:36.100",\N,"2025-09-30 18:32:56.200",3,-115.7,87,-2,24763,24763,"ABOVE_OR","NORMAL",1989.799999999999,1,2154,2269.7,-115.69999999999982
"2025-09-30 18:29:40.700","2025-09-30","2025-09-30 14:29:40.700","SHORT",24827.5,24817.5,24832.5,"MARKET","2025-09-30 18:29:41.700","STOP","2025-09-30 18:33:55.200","2025-09-30 18:32:49.800","2025-09-30 18:32:49.800",4,-120.7,156,-2,24763,24763,"ABOVE_OR","NORMAL",1869.099999999999,2,2033.3,2269.7,-236.39999999999986
"2025-09-30 18:32:58.600","2025-09-30","2025-09-30 14:32:58.600","SHORT",24828,24818,24833,"MARKET","2025-09-30 18:32:59.600","TARGET","2025-09-30 18:33:53.300","2025-09-30 18:40:15.600","2025-09-30 18:40:15.600",4,179.3,156,-10,24763,24763,"ABOVE_OR","NORMAL",2048.399999999999,0,2212.6,2269.7,-57.09999999999991
"2025-09-30 18:39:53.600","2025-09-30","2025-09-30 14:39:53.600","LONG",24827.25,24837.25,24822.25,"MARKET","2025-09-30 18:39:54.600","STOP","2025-09-30 18:44:21.700",\N,"2025-09-30 18:49:54.600",4,-120.7,115,2,24763,24763,"ABOVE_OR","NORMAL",1927.6999999999991,1,2091.9,2269.7,-177.79999999999973
"2025-09-30 18:41:31.200","2025-09-30","2025-09-30 14:41:31.200","LONG",24829,24839,24824,"MARKET","2025-09-30 18:41:32.200","STOP","2025-09-30 18:44:26.100",\N,"2025-09-30 18:51:32.200",4,-120.7,124,9,24763,24763,"ABOVE_OR","NORMAL",1806.999999999999,2,1971.2,2269.7,-298.4999999999998
"2025-09-30 18:44:21.700","2025-09-30","2025-09-30 14:44:21.700","SHORT",24837.25,24827.25,24842.25,"MARKET","2025-09-30 18:44:22.700","TARGET",\N,"2025-09-30 18:45:24.500","2025-09-30 18:45:24.500",4,179.3,108,-3,24763,24763,"ABOVE_OR","NORMAL",1986.299999999999,0,2150.5,2269.7,-119.19999999999982
"2025-09-30 18:44:45.100","2025-09-30","2025-09-30 14:44:45.100","SHORT",24839.5,24829.5,24844.5,"MARKET","2025-09-30 18:44:46.100","TARGET",\N,"2025-09-30 18:47:14.900","2025-09-30 18:47:14.900",3,184.3,70,-1,24763,24763,"ABOVE_OR","NORMAL",2170.599999999999,0,2334.8,2334.8,0
"2025-09-30 18:46:24.700","2025-09-30","2025-09-30 14:46:24.700","SHORT",24835,24825,24840,"MARKET","2025-09-30 18:46:25.700","TARGET",\N,"2025-09-30 18:47:10.500","2025-09-30 18:47:10.500",4,179.3,121,2,24763,24763,"ABOVE_OR","NORMAL",2349.899999999999,0,2514.1000000000004,2514.1000000000004,0
"2025-09-30 18:52:02.100","2025-09-30","2025-09-30 14:52:02.100","SHORT",24844.5,24834.5,24849.5,"MARKET","2025-09-30 18:52:03.100","STOP","2025-09-30 18:55:19.300","2025-09-30 18:53:41.000","2025-09-30 18:53:41.000",4,-120.7,134,12,24763,24763,"ABOVE_OR","NORMAL",2229.1999999999994,1,2393.4000000000005,2514.1000000000004,-120.69999999999982
"2025-09-30 19:14:33.700","2025-09-30","2025-09-30 15:14:33.700","LONG",24830,24840,24825,"MARKET","2025-09-30 19:14:34.700","STOP","2025-09-30 19:20:19.900","2025-09-30 19:15:34.900","2025-09-30 19:15:34.900",3,-115.7,88,1,24763,24763,"ABOVE_OR","NORMAL",2113.4999999999995,2,2277.7000000000007,2514.1000000000004,-236.39999999999964
"2025-09-30 19:17:03.700","2025-09-30","2025-09-30 15:17:03.700","LONG",24827.25,24837.25,24822.25,"MARKET","2025-09-30 19:17:04.700","STOP","2025-09-30 19:20:11.200",\N,"2025-09-30 19:27:04.700",4,-120.7,157,-1,24763,24763,"ABOVE_OR","NORMAL",1992.7999999999995,3,2157.000000000001,2514.1000000000004,-357.09999999999945
"2025-09-30 19:19:27.900","2025-09-30","2025-09-30 15:19:27.900","SHORT",24833.5,24823.5,24838.5,"MARKET","2025-09-30 19:19:28.900","TARGET",\N,"2025-09-30 19:20:19.200","2025-09-30 19:20:19.200",4,179.3,159,-2,24763,24763,"ABOVE_OR","NORMAL",2056.3999999999996,0,2336.300000000001,2514.1000000000004,-177.79999999999927
"2025-09-30 19:24:27.600","2025-09-30","2025-09-30 15:24:27.600","LONG",24850.25,24860.25,24845.25,"MARKET","2025-09-30 19:24:28.600","STOP","2025-09-30 19:26:26.400",\N,"2025-09-30 19:34:28.600",4,-120.7,139,8,24763,24763,"ABOVE_OR","NORMAL",1935.6999999999996,1,2215.6000000000013,2514.1000000000004,-298.4999999999991
"2025-09-30 19:24:52.700","2025-09-30","2025-09-30 15:24:52.700","SHORT",24851.5,24841.5,24856.5,"MARKET","2025-09-30 19:24:53.700","TARGET",\N,"2025-09-30 19:25:41.400","2025-09-30 19:25:41.400",3,184.3,61,-3,24763,24763,"ABOVE_OR","NORMAL",2119.9999999999995,0,2399.9000000000015,2514.1000000000004,-114.19999999999891
"2025-09-30 19:26:06.700","2025-09-30","2025-09-30 15:26:06.700","LONG",24857,24867,24852,"MARKET","2025-09-30 19:26:07.700","STOP","2025-09-30 19:31:16.300",\N,"2025-09-30 19:36:07.700",3,-115.7,88,23,24763,24763,"ABOVE_OR","NORMAL",2004.2999999999995,1,2284.2000000000016,2514.1000000000004,-229.89999999999873
"2025-09-30 19:27:47.200","2025-09-30","2025-09-30 15:27:47.200","LONG",24863.75,24873.75,24858.75,"MARKET","2025-09-30 19:27:48.200","STOP","2025-09-30 19:31:24.000","2025-09-30 19:28:31.900","2025-09-30 19:28:31.900",4,-120.7,117,98,24763,24763,"ABOVE_OR","NORMAL",1883.5999999999995,2,2163.500000000002,2514.1000000000004,-350.59999999999854
"2025-09-30 19:29:24.400","2025-09-30","2025-09-30 15:29:24.400","LONG",24857.75,24867.75,24852.75,"MARKET","2025-09-30 19:29:25.400","STOP","2025-09-30 19:31:17.100",\N,"2025-09-30 19:39:25.400",4,-120.7,114,6,24763,24763,"ABOVE_OR","NORMAL",1762.8999999999994,3,2042.8000000000018,2514.1000000000004,-471.2999999999986
"2025-10-02 13:40:28.500","2025-10-02","2025-10-02 09:40:28.500","LONG",25076.5,25086.5,25071.5,"MARKET","2025-10-02 13:40:29.500","TARGET",\N,"2025-10-02 13:40:33.300","2025-10-02 13:40:33.300",3,184.3,91,3,25094.25,25076.5,"INSIDE_OR","OPEN_15",184.3,0,184.3,184.3,0
"2025-10-02 13:59:33.200","2025-10-02","2025-10-02 09:59:33.200","SHORT",25059.5,25049.5,25064.5,"MARKET","2025-10-02 13:59:34.200","TARGET","2025-10-02 14:00:28.200","2025-10-02 14:01:08.500","2025-10-02 14:01:08.500",4,179.3,138,7,25094.25,25076.5,"BELOW_OR","POST_OPEN",363.6,0,363.6,363.6,0
"2025-10-02 14:04:11.700","2025-10-02","2025-10-02 10:04:11.700","LONG",25066,25076,25061,"MARKET","2025-10-02 14:04:12.700","TARGET","2025-10-02 14:05:11.300","2025-10-02 14:06:50.600","2025-10-02 14:06:50.600",3,184.3,61,15,25094.25,25076.5,"BELOW_OR","POST_OPEN",547.9000000000001,0,547.9000000000001,547.9000000000001,0
"2025-10-02 14:05:52.600","2025-10-02","2025-10-02 10:05:52.600","SHORT",25075.75,25065.75,25080.75,"MARKET","2025-10-02 14:05:53.600","STOP","2025-10-02 14:06:46.000",\N,"2025-10-02 14:15:53.600",4,-120.7,164,3,25094.25,25076.5,"BELOW_OR","POST_OPEN",427.2000000000001,1,427.2000000000001,547.9000000000001,-120.69999999999999
"2025-10-02 14:06:20.200","2025-10-02","2025-10-02 10:06:20.200","SHORT",25074.75,25064.75,25079.75,"MARKET","2025-10-02 14:06:21.200","TARGET","2025-10-02 14:06:46.000","2025-10-02 14:09:31.800","2025-10-02 14:09:31.800",3,184.3,89,-41,25094.25,25076.5,"BELOW_OR","POST_OPEN",611.5000000000001,0,611.5000000000001,611.5000000000001,0
"2025-10-02 14:08:47.000","2025-10-02","2025-10-02 10:08:47.000","SHORT",25072.25,25062.25,25077.25,"MARKET","2025-10-02 14:08:48.000","STOP","2025-10-02 14:11:22.600","2025-10-02 14:09:06.100","2025-10-02 14:09:06.100",3,-115.7,83,-33,25094.25,25076.5,"BELOW_OR","POST_OPEN",495.8000000000001,1,495.8000000000001,611.5000000000001,-115.69999999999999
"2025-10-02 14:14:44.800","2025-10-02","2025-10-02 10:14:44.800","SHORT",25061.75,25051.75,25066.75,"MARKET","2025-10-02 14:14:45.800","STOP","2025-10-02 14:20:42.900","2025-10-02 14:15:39.000","2025-10-02 14:15:39.000",4,-120.7,179,-18,25094.25,25076.5,"BELOW_OR","POST_OPEN",375.10000000000014,2,375.10000000000014,611.5000000000001,-236.39999999999998
"2025-10-02 14:20:56.200","2025-10-02","2025-10-02 10:20:56.200","SHORT",25052.75,25042.75,25057.75,"MARKET","2025-10-02 14:20:57.200","TARGET",\N,"2025-10-02 14:21:06.000","2025-10-02 14:21:06.000",6,169.3,258,-140,25094.25,25076.5,"BELOW_OR","POST_OPEN",544.4000000000001,0,544.4000000000001,611.5000000000001,-67.10000000000002
"2025-10-02 14:22:25.000","2025-10-02","2025-10-02 10:22:25.000","SHORT",25056.25,25046.25,25061.25,"MARKET","2025-10-02 14:22:26.000","TARGET",\N,"2025-10-02 14:22:29.100","2025-10-02 14:22:29.100",4,179.3,176,3,25094.25,25076.5,"BELOW_OR","POST_OPEN",723.7,0,723.7,723.7,0
"2025-10-02 14:29:59.200","2025-10-02","2025-10-02 10:29:59.200","LONG",25076,25086,25071,"MARKET","2025-10-02 14:30:00.200","TARGET","2025-10-02 14:30:33.700","2025-10-02 14:31:49.000","2025-10-02 14:31:49.000",3,184.3,66,1,25094.25,25076.5,"BELOW_OR","POST_OPEN",908,0,908,908,0
"2025-10-02 14:32:37.900","2025-10-02","2025-10-02 10:32:37.900","SHORT",25073.5,25063.5,25078.5,"MARKET","2025-10-02 14:32:38.900","TARGET","2025-10-02 14:33:43.200","2025-10-02 14:35:34.200","2025-10-02 14:35:34.200",3,184.3,85,-17,25094.25,25076.5,"BELOW_OR","NORMAL",1092.3,0,1092.3,1092.3,0
"2025-10-02 14:46:04.200","2025-10-02","2025-10-02 10:46:04.200","LONG",25053.5,25063.5,25048.5,"MARKET","2025-10-02 14:46:05.200","TARGET",\N,"2025-10-02 14:46:15.500","2025-10-02 14:46:15.500",3,184.3,81,40,25094.25,25076.5,"BELOW_OR","NORMAL",1276.6,0,1276.6,1276.6,0
"2025-10-02 14:48:36.600","2025-10-02","2025-10-02 10:48:36.600","LONG",25050,25060,25045,"MARKET","2025-10-02 14:48:37.600","TARGET",\N,"2025-10-02 14:50:27.000","2025-10-02 14:50:27.000",6,169.3,201,15,25094.25,25076.5,"BELOW_OR","NORMAL",1445.8999999999999,0,1445.8999999999999,1445.8999999999999,0
"2025-10-02 14:48:37.500","2025-10-02","2025-10-02 10:48:37.500","LONG",25050.75,25060.75,25045.75,"MARKET","2025-10-02 14:48:38.500","TARGET",\N,"2025-10-02 14:50:26.200","2025-10-02 14:50:26.200",4,179.3,184,5,25094.25,25076.5,"BELOW_OR","NORMAL",1625.1999999999998,0,1625.1999999999998,1625.1999999999998,0
"2025-10-02 14:53:50.200","2025-10-02","2025-10-02 10:53:50.200","LONG",25035.5,25045.5,25030.5,"MARKET","2025-10-02 14:53:51.200","TARGET",\N,"2025-10-02 14:54:41.300","2025-10-02 14:54:41.300",4,179.3,109,19,25094.25,25076.5,"BELOW_OR","NORMAL",1804.4999999999998,0,1804.4999999999998,1804.4999999999998,0
"2025-10-02 15:06:56.300","2025-10-02","2025-10-02 11:06:56.300","LONG",25019.5,25029.5,25014.5,"MARKET","2025-10-02 15:06:57.300","STOP","2025-10-02 15:07:23.800",\N,"2025-10-02 15:16:57.300",4,-120.7,132,-4,25094.25,25076.5,"BELOW_OR","NORMAL",1683.7999999999997,1,1683.7999999999997,1804.4999999999998,-120.70000000000005
"2025-10-02 15:11:48.000","2025-10-02","2025-10-02 11:11:48.000","SHORT",25035.25,25025.25,25040.25,"MARKET","2025-10-02 15:11:49.000","STOP","2025-10-02 15:12:58.100","2025-10-02 15:11:52.600","2025-10-02 15:11:52.600",4,-120.7,179,-4,25094.25,25076.5,"BELOW_OR","NORMAL",1563.0999999999997,2,1563.0999999999997,1804.4999999999998,-241.4000000000001
"2025-10-02 15:18:46.800","2025-10-02","2025-10-02 11:18:46.800","SHORT",25032.5,25022.5,25037.5,"MARKET","2025-10-02 15:18:47.800","TARGET",\N,"2025-10-02 15:22:42.900","2025-10-02 15:22:42.900",3,184.3,94,-4,25094.25,25076.5,"BELOW_OR","NORMAL",1747.3999999999996,0,1747.3999999999996,1804.4999999999998,-57.100000000000136
"2025-10-02 15:20:34.800","2025-10-02","2025-10-02 11:20:34.800","SHORT",25023.5,25013.5,25028.5,"MARKET","2025-10-02 15:20:35.800","TARGET",\N,"2025-10-02 15:20:59.600","2025-10-02 15:20:59.600",4,179.3,182,9,25094.25,25076.5,"BELOW_OR","NORMAL",1926.6999999999996,0,1926.6999999999996,1926.6999999999996,0
"2025-10-02 15:22:41.000","2025-10-02","2025-10-02 11:22:41.000","SHORT",25036,25026,25041,"MARKET","2025-10-02 15:22:42.000","TARGET",\N,"2025-10-02 15:22:55.400","2025-10-02 15:22:55.400",4,179.3,139,5,25094.25,25076.5,"BELOW_OR","NORMAL",2105.9999999999995,0,2105.9999999999995,2105.9999999999995,0
"2025-10-02 15:24:45.300","2025-10-02","2025-10-02 11:24:45.300","SHORT",25050,25040,25055,"MARKET","2025-10-02 15:24:46.300","STOP","2025-10-02 15:25:16.700",\N,"2025-10-02 15:34:46.300",4,-120.7,144,-13,25094.25,25076.5,"BELOW_OR","NORMAL",1985.2999999999995,1,1985.2999999999995,2105.9999999999995,-120.70000000000005
"2025-10-02 15:25:11.500","2025-10-02","2025-10-02 11:25:11.500","LONG",25040.5,25050.5,25035.5,"MARKET","2025-10-02 15:25:12.500","STOP","2025-10-02 15:27:45.200","2025-10-02 15:26:04.800","2025-10-02 15:26:04.800",3,-115.7,83,29,25094.25,25076.5,"BELOW_OR","NORMAL",1869.5999999999995,2,1869.5999999999995,2105.9999999999995,-236.4000000000001
"2025-10-02 15:26:48.500","2025-10-02","2025-10-02 11:26:48.500","SHORT",25041.25,25031.25,25046.25,"MARKET","2025-10-02 15:26:49.500","STOP","2025-10-02 15:32:06.000","2025-10-02 15:27:14.400","2025-10-02 15:27:14.400",4,-120.7,130,-8,25094.25,25076.5,"BELOW_OR","NORMAL",1748.8999999999994,3,1748.8999999999994,2105.9999999999995,-357.10000000000014
"2025-10-02 15:50:27.900","2025-10-02","2025-10-02 11:50:27.900","SHORT",25037.75,25027.75,25042.75,"MARKET","2025-10-02 15:50:28.900","TARGET",\N,"2025-10-02 15:50:41.900","2025-10-02 15:50:41.900",3,184.3,61,-6,25094.25,25076.5,"BELOW_OR","NORMAL",1701.7999999999993,0,1933.1999999999994,2105.9999999999995,-172.80000000000018
"2025-10-02 15:50:40.800","2025-10-02","2025-10-02 11:50:40.800","SHORT",25042.25,25032.25,25047.25,"MARKET","2025-10-02 15:50:41.800","TARGET",\N,"2025-10-02 15:52:31.900","2025-10-02 15:52:31.900",4,179.3,173,4,25094.25,25076.5,"BELOW_OR","NORMAL",1881.0999999999992,0,2112.4999999999995,2112.4999999999995,0
"2025-10-02 15:51:38.500","2025-10-02","2025-10-02 11:51:38.500","SHORT",25044,25034,25049,"MARKET","2025-10-02 15:51:39.500","TARGET",\N,"2025-10-02 15:52:50.600","2025-10-02 15:52:50.600",4,179.3,146,-3,25094.25,25076.5,"BELOW_OR","NORMAL",2060.399999999999,0,2291.7999999999997,2291.7999999999997,0
"2025-10-02 15:54:48.000","2025-10-02","2025-10-02 11:54:48.000","LONG",25059.5,25069.5,25054.5,"MARKET","2025-10-02 15:54:49.000","STOP","2025-10-02 15:55:30.200",\N,"2025-10-02 16:04:49.000",3,-115.7,91,1,25094.25,25076.5,"BELOW_OR","NORMAL",1944.6999999999991,1,2176.1,2291.7999999999997,-115.69999999999982
"2025-10-02 16:05:10.400","2025-10-02","2025-10-02 12:05:10.400","SHORT",25056.25,25046.25,25061.25,"MARKET","2025-10-02 16:05:11.400","TARGET","2025-10-02 16:05:22.500","2025-10-02 16:07:54.100","2025-10-02 16:07:54.100",3,184.3,92,-7,25094.25,25076.5,"BELOW_OR","NORMAL",2128.999999999999,0,2360.4,2360.4,0
"2025-10-02 16:11:52.400","2025-10-02","2025-10-02 12:11:52.400","SHORT",25052.75,25042.75,25057.75,"MARKET","2025-10-02 16:11:53.400","TARGET",\N,"2025-10-02 16:12:09.100","2025-10-02 16:12:09.100",3,184.3,80,-8,25094.25,25076.5,"BELOW_OR","NORMAL",2313.2999999999993,0,2544.7000000000003,2544.7000000000003,0
"2025-10-02 16:12:12.400","2025-10-02","2025-10-02 12:12:12.400","SHORT",25058.75,25048.75,25063.75,"MARKET","2025-10-02 16:12:13.400","STOP","2025-10-02 16:21:43.900","2025-10-02 16:16:41.600","2025-10-02 16:16:41.600",4,-120.7,113,-2,25094.25,25076.5,"BELOW_OR","NORMAL",2192.5999999999995,1,2424.0000000000005,2544.7000000000003,-120.69999999999982
"2025-10-02 16:16:46.900","2025-10-02","2025-10-02 12:16:46.900","LONG",25064.75,25074.75,25059.75,"MARKET","2025-10-02 16:16:47.900","TARGET",\N,"2025-10-02 16:18:52.100","2025-10-02 16:18:52.100",3,184.3,82,9,25094.25,25076.5,"BELOW_OR","NORMAL",2376.8999999999996,0,2608.3000000000006,2608.3000000000006,0
"2025-10-02 16:16:50.300","2025-10-02","2025-10-02 12:16:50.300","SHORT",25066,25056,25071,"MARKET","2025-10-02 16:16:51.300","STOP","2025-10-02 16:21:11.200",\N,"2025-10-02 16:26:51.300",3,-115.7,85,-6,25094.25,25076.5,"BELOW_OR","NORMAL",2261.2,1,2492.600000000001,2608.3000000000006,-115.69999999999982
