Instrument,Action,Quantity,Price,Time,ID,E/X,Position,Order ID,Name,Commission,Rate,Account display name,Connection,
MNQ JUN26,Sell,1,25340.75,4/13/2026 10:39:14 AM,8d119e7adf46485e95b170913d421b2f,Exit,-,03e7181e90f3459581c1a902fb05050e,Profit target,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25332.75,4/13/2026 10:38:57 AM,4c93ee0e3db44034af6d69d5d135ad28,Entry,1 L,4570352ffed8405f82ef615483200c98,ABSORPTION_164531,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25316.50,4/13/2026 10:33:18 AM,b33088cbcab2439aa2f3efe2465d111e,Exit,-,721e0994383347ba9445e587e088a195,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25311.50,4/13/2026 10:32:17 AM,b14df0f122f94001879997c57f418769,Entry,1 S,89ebe3270c674c349f8a21b796ab89f3,ABSORPTION_164527,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25319.00,4/13/2026 10:28:00 AM,1ae5c3e13cb34a16bdc7fdbcbb35022b,Exit,-,03cd14691b294ee0883539150a172ff1,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25314.00,4/13/2026 10:26:45 AM,6468f8fd7959479a8cc8a07a98a53ecf,Entry,1 S,efece8e2ffb244d4b04205116dd45bc2,ABSORPTION_164524,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25327.00,4/13/2026 10:22:12 AM,eafebca2020e4e488823fa98665bcac6,Exit,-,e6b35606997c4c759e05ae7e50b49a32,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25332.00,4/13/2026 10:20:50 AM,ccee7fa37c0c4bea934cb50572491214,Entry,1 L,0d7a2b84cb6b472a9bf7666e37307dfd,ABSORPTION_164521,$0.00,1,Playback101,Playback,
MNQ JUN26,Sell,1,25338.00,4/13/2026 10:13:32 AM,d652218cfb4a45c6b9289868511db71c,Exit,-,38b3117116d642e19b140fcaa473f9f5,Stop loss,$0.00,1,Playback101,Playback,
MNQ JUN26,Buy,1,25343.00,4/13/2026 10:13:05 AM,66ef3f7ee47441e7a4a0802ca2c0d0ed,Entry,1 L,49f35a204c1f4df0a6a2e574b4226811,ABSORPTION_164516,$0.00,1,Playback101,Playback,
