"trade_date","entry_time","entry_et","side","entry_price","target_price","stop_price","execution_type","effective_fill_time","total_event_size","event_count_delta","slippage_ticks_rt","outcome","exit_time","net_pnl_usd","or_high","or_low","or_location","time_zone","running_daily_pnl","consecutive_losses","v6_running_daily_pnl","v6_running_daily_peak","v6_drawdown_from_peak"
"2025-09-24","2025-09-24 13:45:52.000000000","2025-09-24 09:45:52.000000000","SHORT",24826.25,24816.25,24831.25,"MARKET","2025-09-24 13:45:52.000000000",181,-11,3,"STOP","2025-09-24 13:45:58.000000000",-12.2,25140,24823.5,"INSIDE_OR","POST_OPEN",-12.2,1,-12.2,-12.2,0
"2025-09-24","2025-09-24 13:46:32.000000000","2025-09-24 09:46:32.000000000","SHORT",24835.75,24825.75,24840.75,"LIMIT","2025-09-24 13:46:32.000000000",183,-11,1,"TARGET","2025-09-24 13:47:15.000000000",18.8,25140,24823.5,"INSIDE_OR","POST_OPEN",6.600000000000001,1,6.600000000000001,6.600000000000001,0
"2025-09-24","2025-09-24 13:46:59.000000000","2025-09-24 09:46:59.000000000","SHORT",24831.25,24821.25,24836.25,"LIMIT","2025-09-24 13:46:59.000000000",183,-11,1,"TARGET","2025-09-24 13:47:15.000000000",18.8,25140,24823.5,"INSIDE_OR","POST_OPEN",25.400000000000002,1,25.400000000000002,25.400000000000002,0
"2025-09-24","2025-09-24 13:47:12.000000000","2025-09-24 09:47:12.000000000","SHORT",24832,24822,24837,"LIMIT","2025-09-24 13:47:12.000000000",185,-11,1,"TARGET","2025-09-24 13:47:15.000000000",18.8,25140,24823.5,"INSIDE_OR","POST_OPEN",44.2,1,44.2,44.2,0
"2025-09-24","2025-09-24 13:47:43.000000000","2025-09-24 09:47:43.000000000","SHORT",24825.75,24815.75,24830.75,"MARKET","2025-09-24 13:47:43.000000000",186,-16,3,"STOP","2025-09-24 13:47:58.000000000",-12.2,25140,24823.5,"INSIDE_OR","POST_OPEN",32,2,32,44.2,-12.200000000000003
"2025-09-24","2025-09-24 13:48:20.000000000","2025-09-24 09:48:20.000000000","SHORT",24825,24815,24830,"MARKET","2025-09-24 13:48:20.000000000",184,-12,3,"STOP","2025-09-24 13:48:38.000000000",-12.2,25140,24823.5,"INSIDE_OR","POST_OPEN",19.8,3,19.8,44.2,-24.400000000000002
"2025-09-24","2025-09-24 13:48:35.000000000","2025-09-24 09:48:35.000000000","SHORT",24824.75,24814.75,24829.75,"LIMIT","2025-09-24 13:48:35.000000000",183,-11,1,"STOP","2025-09-24 13:48:38.000000000",-11.2,25140,24823.5,"INSIDE_OR","POST_OPEN",8.600000000000001,4,8.600000000000001,44.2,-35.6
"2025-09-24","2025-09-24 13:48:58.000000000","2025-09-24 09:48:58.000000000","SHORT",24823.75,24813.75,24828.75,"LIMIT","2025-09-24 13:48:58.000000000",186,-12,1,"STOP","2025-09-24 13:49:06.000000000",-11.2,25140,24823.5,"INSIDE_OR","POST_OPEN",-2.599999999999998,5,-2.599999999999998,44.2,-46.8
"2025-09-24","2025-09-24 13:54:37.000000000","2025-09-24 09:54:37.000000000","LONG",24810,24820,24805,"LIMIT","2025-09-24 13:54:37.000000000",179,11,1,"TARGET","2025-09-24 13:54:41.000000000",18.8,25140,24823.5,"BELOW_OR","POST_OPEN",16.200000000000003,5,16.200000000000003,44.2,-28
"2025-09-24","2025-09-24 13:55:17.000000000","2025-09-24 09:55:17.000000000","LONG",24811,24821,24806,"MARKET","2025-09-24 13:55:17.000000000",180,16,3,"TARGET","2025-09-24 13:55:25.000000000",17.8,25140,24823.5,"BELOW_OR","POST_OPEN",34,5,34,44.2,-10.200000000000003
"2025-09-24","2025-09-24 13:55:47.000000000","2025-09-24 09:55:47.000000000","LONG",24813,24823,24808,"LIMIT","2025-09-24 13:55:47.000000000",182,12,1,"TARGET","2025-09-24 13:55:49.000000000",18.8,25140,24823.5,"BELOW_OR","POST_OPEN",52.8,5,52.8,52.8,0
"2025-09-24","2025-09-24 14:45:13.000000000","2025-09-24 10:45:13.000000000","LONG",24813.25,24823.25,24808.25,"LIMIT","2025-09-24 14:45:13.000000000",162,12,1,"TARGET","2025-09-24 14:47:48.000000000",18.8,25140,24823.5,"BELOW_OR","NORMAL",71.6,5,71.6,71.6,0
"2025-09-24","2025-09-24 14:51:44.000000000","2025-09-24 10:51:44.000000000","SHORT",24824.5,24814.5,24829.5,"MARKET","2025-09-24 14:51:44.000000000",181,-13,3,"STOP","2025-09-24 14:52:07.000000000",-12.2,25140,24823.5,"INSIDE_OR","NORMAL",59.39999999999999,6,59.39999999999999,71.6,-12.200000000000003
"2025-09-24","2025-09-24 14:58:24.000000000","2025-09-24 10:58:24.000000000","LONG",24801,24811,24796,"MARKET","2025-09-24 14:58:24.000000000",173,11,3,"TARGET","2025-09-24 14:59:14.000000000",17.8,25140,24823.5,"BELOW_OR","NORMAL",77.19999999999999,6,77.19999999999999,77.19999999999999,0
"2025-09-24","2025-09-24 18:45:15.000000000","2025-09-24 14:45:15.000000000","LONG",24721.25,24731.25,24716.25,"LIMIT","2025-09-24 18:45:15.000000000",164,12,1,"TARGET","2025-09-24 18:45:45.000000000",18.8,25140,24823.5,"BELOW_OR","NORMAL",95.99999999999999,6,95.99999999999999,95.99999999999999,0
"2025-09-24","2025-09-24 18:46:28.000000000","2025-09-24 14:46:28.000000000","LONG",24726.25,24736.25,24721.25,"LIMIT","2025-09-24 18:46:28.000000000",161,11,1,"STOP","2025-09-24 18:46:39.000000000",-11.2,25140,24823.5,"BELOW_OR","NORMAL",84.79999999999998,7,84.79999999999998,95.99999999999999,-11.200000000000003
"2025-09-24","2025-09-24 18:46:38.000000000","2025-09-24 14:46:38.000000000","LONG",24725.5,24735.5,24720.5,"LIMIT","2025-09-24 18:46:38.000000000",163,11,1,"STOP","2025-09-24 18:46:39.000000000",-11.2,25140,24823.5,"BELOW_OR","NORMAL",73.59999999999998,8,73.59999999999998,95.99999999999999,-22.400000000000006
"2025-09-24","2025-09-24 18:46:49.000000000","2025-09-24 14:46:49.000000000","LONG",24723.75,24733.75,24718.75,"MARKET","2025-09-24 18:46:49.000000000",163,11,3,"STOP","2025-09-24 18:47:43.000000000",-12.2,25140,24823.5,"BELOW_OR","NORMAL",61.39999999999998,9,61.39999999999998,95.99999999999999,-34.60000000000001
"2025-09-24","2025-09-24 18:53:33.000000000","2025-09-24 14:53:33.000000000","LONG",24732.5,24742.5,24727.5,"LIMIT","2025-09-24 18:53:33.000000000",157,11,1,"TARGET","2025-09-24 18:53:39.000000000",18.8,25140,24823.5,"BELOW_OR","NORMAL",80.19999999999997,9,80.19999999999997,95.99999999999999,-15.800000000000011
"2025-09-24","2025-09-24 18:54:12.000000000","2025-09-24 14:54:12.000000000","LONG",24734,24744,24729,"LIMIT","2025-09-24 18:54:12.000000000",157,11,1,"TARGET","2025-09-24 18:54:58.000000000",18.8,25140,24823.5,"BELOW_OR","NORMAL",98.99999999999997,9,98.99999999999997,98.99999999999997,0
"2025-09-24","2025-09-24 18:57:22.000000000","2025-09-24 14:57:22.000000000","LONG",24739.75,24749.75,24734.75,"LIMIT","2025-09-24 18:57:22.000000000",160,12,1,"STOP","2025-09-24 18:57:36.000000000",-11.2,25140,24823.5,"BELOW_OR","NORMAL",87.79999999999997,10,87.79999999999997,98.99999999999997,-11.200000000000003
"2025-09-25","2025-09-25 13:45:01.000000000","2025-09-25 09:45:01.000000000","SHORT",24425,24415,24430,"MARKET","2025-09-25 13:45:01.000000000",190,-12,3,"STOP","2025-09-25 13:45:02.000000000",-12.2,25010,24422,"INSIDE_OR","POST_OPEN",-12.2,1,75.59999999999997,98.99999999999997,-23.400000000000006
"2025-09-25","2025-09-25 13:46:25.000000000","2025-09-25 09:46:25.000000000","SHORT",24441.75,24431.75,24446.75,"MARKET","2025-09-25 13:46:25.000000000",188,-12,3,"STOP","2025-09-25 13:46:29.000000000",-12.2,25010,24422,"INSIDE_OR","POST_OPEN",-24.4,2,63.39999999999996,98.99999999999997,-35.60000000000001
"2025-09-25","2025-09-25 13:48:05.000000000","2025-09-25 09:48:05.000000000","LONG",24467.5,24477.5,24462.5,"MARKET","2025-09-25 13:48:05.000000000",186,12,3,"TARGET","2025-09-25 13:48:23.000000000",17.8,25010,24422,"INSIDE_OR","POST_OPEN",-6.599999999999998,2,81.19999999999996,98.99999999999997,-17.80000000000001
"2025-09-25","2025-09-25 13:48:23.000000000","2025-09-25 09:48:23.000000000","LONG",24475.75,24485.75,24470.75,"MARKET","2025-09-25 13:48:23.000000000",184,12,3,"TARGET","2025-09-25 13:48:33.000000000",17.8,25010,24422,"INSIDE_OR","POST_OPEN",11.200000000000003,2,98.99999999999996,98.99999999999997,-1.4210854715202004e-14
"2025-09-25","2025-09-25 13:50:24.000000000","2025-09-25 09:50:24.000000000","LONG",24513,24523,24508,"MARKET","2025-09-25 13:50:24.000000000",181,11,3,"TARGET","2025-09-25 13:50:29.000000000",17.8,25010,24422,"INSIDE_OR","POST_OPEN",29.000000000000004,2,116.79999999999995,116.79999999999995,0
"2025-09-25","2025-09-25 13:52:07.000000000","2025-09-25 09:52:07.000000000","SHORT",24480,24470,24485,"MARKET","2025-09-25 13:52:07.000000000",184,-12,3,"STOP","2025-09-25 13:52:14.000000000",-12.2,25010,24422,"INSIDE_OR","POST_OPEN",16.800000000000004,3,104.59999999999995,116.79999999999995,-12.200000000000003
"2025-09-25","2025-09-25 13:53:30.000000000","2025-09-25 09:53:30.000000000","SHORT",24452.75,24442.75,24457.75,"LIMIT","2025-09-25 13:53:30.000000000",186,-12,1,"STOP","2025-09-25 13:53:38.000000000",-11.2,25010,24422,"INSIDE_OR","POST_OPEN",5.600000000000005,4,93.39999999999995,116.79999999999995,-23.400000000000006
"2025-09-25","2025-09-25 13:54:35.000000000","2025-09-25 09:54:35.000000000","SHORT",24456,24446,24461,"LIMIT","2025-09-25 13:54:35.000000000",189,-19,1,"STOP","2025-09-25 13:54:53.000000000",-11.2,25010,24422,"INSIDE_OR","POST_OPEN",-5.599999999999994,5,82.19999999999995,116.79999999999995,-34.60000000000001
"2025-09-25","2025-09-25 13:57:19.000000000","2025-09-25 09:57:19.000000000","SHORT",24452.75,24442.75,24457.75,"MARKET","2025-09-25 13:57:19.000000000",193,-11,3,"STOP","2025-09-25 13:57:24.000000000",-12.2,25010,24422,"INSIDE_OR","POST_OPEN",-17.799999999999994,6,69.99999999999994,116.79999999999995,-46.80000000000001
"2025-09-25","2025-09-25 13:58:12.000000000","2025-09-25 09:58:12.000000000","SHORT",24445.5,24435.5,24450.5,"MARKET","2025-09-25 13:58:12.000000000",192,-12,3,"STOP","2025-09-25 13:58:22.000000000",-12.2,25010,24422,"INSIDE_OR","POST_OPEN",-29.999999999999993,7,57.79999999999994,116.79999999999995,-59.000000000000014
"2025-09-25","2025-09-25 13:58:23.000000000","2025-09-25 09:58:23.000000000","SHORT",24441.5,24431.5,24446.5,"MARKET","2025-09-25 13:58:23.000000000",192,-18,3,"STOP","2025-09-25 13:58:31.000000000",-12.2,25010,24422,"INSIDE_OR","POST_OPEN",-42.19999999999999,8,45.59999999999994,116.79999999999995,-71.20000000000002
"2025-09-25","2025-09-25 14:45:19.000000000","2025-09-25 10:45:19.000000000","SHORT",24626.25,24616.25,24631.25,"LIMIT","2025-09-25 14:45:19.000000000",173,-11,1,"STOP","2025-09-25 14:45:52.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-53.39999999999999,9,34.399999999999935,116.79999999999995,-82.40000000000002
"2025-09-25","2025-09-25 14:47:48.000000000","2025-09-25 10:47:48.000000000","SHORT",24632.75,24622.75,24637.75,"MARKET","2025-09-25 14:47:48.000000000",176,-12,3,"STOP","2025-09-25 14:47:54.000000000",-12.2,25010,24422,"INSIDE_OR","NORMAL",-65.6,10,22.199999999999935,116.79999999999995,-94.60000000000002
"2025-09-25","2025-09-25 14:48:43.000000000","2025-09-25 10:48:43.000000000","LONG",24649,24659,24644,"MARKET","2025-09-25 14:48:43.000000000",179,13,3,"TARGET","2025-09-25 14:49:27.000000000",17.8,25010,24422,"INSIDE_OR","NORMAL",-47.8,10,39.999999999999936,116.79999999999995,-76.80000000000001
"2025-09-25","2025-09-25 14:51:14.000000000","2025-09-25 10:51:14.000000000","SHORT",24626,24616,24631,"MARKET","2025-09-25 14:51:14.000000000",183,-11,3,"STOP","2025-09-25 14:51:42.000000000",-12.2,25010,24422,"INSIDE_OR","NORMAL",-60,11,27.799999999999937,116.79999999999995,-89.00000000000001
"2025-09-25","2025-09-25 14:53:39.000000000","2025-09-25 10:53:39.000000000","SHORT",24624.75,24614.75,24629.75,"LIMIT","2025-09-25 14:53:39.000000000",175,-23,1,"STOP","2025-09-25 14:54:24.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-71.2,12,16.599999999999937,116.79999999999995,-100.20000000000002
"2025-09-25","2025-09-25 14:54:45.000000000","2025-09-25 10:54:45.000000000","SHORT",24622.25,24612.25,24627.25,"LIMIT","2025-09-25 14:54:45.000000000",172,-12,1,"STOP","2025-09-25 14:54:59.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-82.4,13,5.399999999999938,116.79999999999995,-111.40000000000002
"2025-09-25","2025-09-25 14:55:51.000000000","2025-09-25 10:55:51.000000000","LONG",24646.75,24656.75,24641.75,"LIMIT","2025-09-25 14:55:51.000000000",174,12,1,"TARGET","2025-09-25 14:56:04.000000000",18.8,25010,24422,"INSIDE_OR","NORMAL",-63.60000000000001,13,24.19999999999994,116.79999999999995,-92.60000000000002
"2025-09-25","2025-09-25 14:59:07.000000000","2025-09-25 10:59:07.000000000","SHORT",24634.75,24624.75,24639.75,"MARKET","2025-09-25 14:59:07.000000000",183,-11,3,"STOP","2025-09-25 14:59:19.000000000",-12.2,25010,24422,"INSIDE_OR","NORMAL",-75.80000000000001,14,11.99999999999994,116.79999999999995,-104.80000000000001
"2025-09-25","2025-09-25 14:59:35.000000000","2025-09-25 10:59:35.000000000","SHORT",24636.75,24626.75,24641.75,"LIMIT","2025-09-25 14:59:35.000000000",185,-11,1,"STOP","2025-09-25 15:00:04.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-87.00000000000001,15,0.7999999999999403,116.79999999999995,-116.00000000000001
"2025-09-25","2025-09-25 17:45:14.000000000","2025-09-25 13:45:14.000000000","SHORT",24555,24545,24560,"MARKET","2025-09-25 17:45:14.000000000",183,-13,3,"STOP","2025-09-25 17:45:25.000000000",-12.2,25010,24422,"INSIDE_OR","NORMAL",-99.20000000000002,16,-11.400000000000059,116.79999999999995,-128.20000000000002
"2025-09-25","2025-09-25 17:45:48.000000000","2025-09-25 13:45:48.000000000","SHORT",24552.25,24542.25,24557.25,"LIMIT","2025-09-25 17:45:48.000000000",181,-11,1,"STOP","2025-09-25 17:45:51.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-110.40000000000002,17,-22.60000000000006,116.79999999999995,-139.4
"2025-09-25","2025-09-25 17:47:18.000000000","2025-09-25 13:47:18.000000000","SHORT",24554.5,24544.5,24559.5,"LIMIT","2025-09-25 17:47:18.000000000",185,-11,1,"STOP","2025-09-25 17:47:46.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-121.60000000000002,18,-33.800000000000054,116.79999999999995,-150.60000000000002
"2025-09-25","2025-09-25 17:50:24.000000000","2025-09-25 13:50:24.000000000","SHORT",24545.5,24535.5,24550.5,"LIMIT","2025-09-25 17:50:24.000000000",175,-11,1,"STOP","2025-09-25 17:50:51.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-132.8,19,-45.00000000000006,116.79999999999995,-161.8
"2025-09-25","2025-09-25 17:51:01.000000000","2025-09-25 13:51:01.000000000","LONG",24553,24563,24548,"LIMIT","2025-09-25 17:51:01.000000000",177,11,1,"STOP","2025-09-25 17:51:04.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-144,20,-56.20000000000006,116.79999999999995,-173
"2025-09-25","2025-09-25 17:52:28.000000000","2025-09-25 13:52:28.000000000","LONG",24545,24555,24540,"LIMIT","2025-09-25 17:52:28.000000000",171,11,1,"TARGET","2025-09-25 17:52:55.000000000",18.8,25010,24422,"INSIDE_OR","NORMAL",-125.2,20,-37.40000000000006,116.79999999999995,-154.20000000000002
"2025-09-25","2025-09-25 17:52:42.000000000","2025-09-25 13:52:42.000000000","LONG",24542,24552,24537,"LIMIT","2025-09-25 17:52:42.000000000",169,11,1,"TARGET","2025-09-25 17:52:55.000000000",18.8,25010,24422,"INSIDE_OR","NORMAL",-106.4,20,-18.600000000000062,116.79999999999995,-135.4
"2025-09-25","2025-09-25 17:55:46.000000000","2025-09-25 13:55:46.000000000","SHORT",24547.25,24537.25,24552.25,"LIMIT","2025-09-25 17:55:46.000000000",180,-12,1,"STOP","2025-09-25 17:56:44.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-117.60000000000001,21,-29.80000000000006,116.79999999999995,-146.60000000000002
"2025-09-25","2025-09-25 17:57:54.000000000","2025-09-25 13:57:54.000000000","SHORT",24520.5,24510.5,24525.5,"MARKET","2025-09-25 17:57:54.000000000",187,-23,3,"STOP","2025-09-25 17:57:59.000000000",-12.2,25010,24422,"INSIDE_OR","NORMAL",-129.8,22,-42.00000000000006,116.79999999999995,-158.8
"2025-09-25","2025-09-25 17:59:43.000000000","2025-09-25 13:59:43.000000000","SHORT",24517,24507,24522,"LIMIT","2025-09-25 17:59:43.000000000",186,-12,1,"STOP","2025-09-25 18:00:21.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-141,23,-53.20000000000006,116.79999999999995,-170
"2025-09-25","2025-09-25 18:45:00.000000000","2025-09-25 14:45:00.000000000","SHORT",24624.5,24614.5,24629.5,"LIMIT","2025-09-25 18:45:00.000000000",183,-27,1,"STOP","2025-09-25 18:45:04.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-152.2,24,-64.40000000000006,116.79999999999995,-181.20000000000002
"2025-09-25","2025-09-25 18:48:19.000000000","2025-09-25 14:48:19.000000000","SHORT",24597.75,24587.75,24602.75,"LIMIT","2025-09-25 18:48:19.000000000",175,-11,1,"STOP","2025-09-25 18:48:25.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-163.39999999999998,25,-75.60000000000007,116.79999999999995,-192.40000000000003
"2025-09-25","2025-09-25 18:49:29.000000000","2025-09-25 14:49:29.000000000","LONG",24618.5,24628.5,24613.5,"MARKET","2025-09-25 18:49:29.000000000",178,12,3,"TARGET","2025-09-25 18:49:30.000000000",17.8,25010,24422,"INSIDE_OR","NORMAL",-145.59999999999997,25,-57.80000000000007,116.79999999999995,-174.60000000000002
"2025-09-25","2025-09-25 18:51:01.000000000","2025-09-25 14:51:01.000000000","LONG",24618.25,24628.25,24613.25,"LIMIT","2025-09-25 18:51:01.000000000",172,14,1,"STOP","2025-09-25 18:51:09.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-156.79999999999995,26,-69.00000000000007,116.79999999999995,-185.8
"2025-09-25","2025-09-25 18:52:41.000000000","2025-09-25 14:52:41.000000000","SHORT",24611,24601,24616,"LIMIT","2025-09-25 18:52:41.000000000",174,-12,1,"STOP","2025-09-25 18:53:00.000000000",-11.2,25010,24422,"INSIDE_OR","NORMAL",-167.99999999999994,27,-80.20000000000007,116.79999999999995,-197.00000000000003
"2025-09-26","2025-09-26 13:45:01.000000000","2025-09-26 09:45:01.000000000","LONG",24673.5,24683.5,24668.5,"MARKET","2025-09-26 13:45:01.000000000",194,24,3,"STOP","2025-09-26 13:45:02.000000000",-12.2,24956,24596.75,"INSIDE_OR","POST_OPEN",-12.2,1,-92.40000000000008,116.79999999999995,-209.20000000000005
"2025-09-26","2025-09-26 13:45:14.000000000","2025-09-26 09:45:14.000000000","LONG",24655,24665,24650,"MARKET","2025-09-26 13:45:14.000000000",193,17,3,"STOP","2025-09-26 13:45:15.000000000",-12.2,24956,24596.75,"INSIDE_OR","POST_OPEN",-24.4,2,-104.60000000000008,116.79999999999995,-221.40000000000003
"2025-09-26","2025-09-26 13:45:55.000000000","2025-09-26 09:45:55.000000000","LONG",24656,24666,24651,"MARKET","2025-09-26 13:45:55.000000000",189,15,3,"TARGET","2025-09-26 13:46:00.000000000",17.8,24956,24596.75,"INSIDE_OR","POST_OPEN",-6.599999999999998,2,-86.80000000000008,116.79999999999995,-203.60000000000002
"2025-09-26","2025-09-26 13:46:55.000000000","2025-09-26 09:46:55.000000000","LONG",24689,24699,24684,"MARKET","2025-09-26 13:46:55.000000000",191,13,3,"TARGET","2025-09-26 13:46:56.000000000",17.8,24956,24596.75,"INSIDE_OR","POST_OPEN",11.200000000000003,2,-69.00000000000009,116.79999999999995,-185.80000000000004
"2025-09-26","2025-09-26 13:50:21.000000000","2025-09-26 09:50:21.000000000","LONG",24708.25,24718.25,24703.25,"MARKET","2025-09-26 13:50:21.000000000",189,13,3,"TARGET","2025-09-26 13:50:26.000000000",17.8,24956,24596.75,"INSIDE_OR","POST_OPEN",29.000000000000004,2,-51.20000000000009,116.79999999999995,-168.00000000000006
"2025-09-26","2025-09-26 13:52:22.000000000","2025-09-26 09:52:22.000000000","SHORT",24679.75,24669.75,24684.75,"LIMIT","2025-09-26 13:52:22.000000000",188,-12,1,"STOP","2025-09-26 13:52:27.000000000",-11.2,24956,24596.75,"INSIDE_OR","POST_OPEN",17.800000000000004,3,-62.40000000000009,116.79999999999995,-179.20000000000005
"2025-09-26","2025-09-26 13:53:27.000000000","2025-09-26 09:53:27.000000000","SHORT",24690,24680,24695,"LIMIT","2025-09-26 13:53:27.000000000",187,-11,1,"STOP","2025-09-26 13:53:35.000000000",-11.2,24956,24596.75,"INSIDE_OR","POST_OPEN",6.600000000000005,4,-73.6000000000001,116.79999999999995,-190.40000000000003
"2025-09-26","2025-09-26 13:56:14.000000000","2025-09-26 09:56:14.000000000","LONG",24685.25,24695.25,24680.25,"LIMIT","2025-09-26 13:56:14.000000000",186,12,1,"TARGET","2025-09-26 13:56:26.000000000",18.8,24956,24596.75,"INSIDE_OR","POST_OPEN",25.400000000000006,4,-54.8000000000001,116.79999999999995,-171.60000000000005
"2025-09-26","2025-09-26 13:57:37.000000000","2025-09-26 09:57:37.000000000","LONG",24705.75,24715.75,24700.75,"LIMIT","2025-09-26 13:57:37.000000000",182,22,1,"STOP","2025-09-26 13:57:57.000000000",-11.2,24956,24596.75,"INSIDE_OR","POST_OPEN",14.200000000000006,5,-66.0000000000001,116.79999999999995,-182.80000000000007
"2025-09-26","2025-09-26 14:45:18.000000000","2025-09-26 10:45:18.000000000","SHORT",24624,24614,24629,"MARKET","2025-09-26 14:45:18.000000000",177,-11,3,"STOP","2025-09-26 14:45:22.000000000",-12.2,24956,24596.75,"INSIDE_OR","NORMAL",2.000000000000007,6,-78.2000000000001,116.79999999999995,-195.00000000000006
"2025-09-26","2025-09-26 14:48:41.000000000","2025-09-26 10:48:41.000000000","SHORT",24597.25,24587.25,24602.25,"MARKET","2025-09-26 14:48:41.000000000",189,-21,3,"STOP","2025-09-26 14:48:51.000000000",-12.2,24956,24596.75,"INSIDE_OR","NORMAL",-10.199999999999992,7,-90.4000000000001,116.79999999999995,-207.20000000000005
"2025-09-26","2025-09-26 14:53:09.000000000","2025-09-26 10:53:09.000000000","LONG",24585,24595,24580,"MARKET","2025-09-26 14:53:09.000000000",185,13,3,"STOP","2025-09-26 14:53:11.000000000",-12.2,24956,24596.75,"BELOW_OR","NORMAL",-22.39999999999999,8,-102.60000000000011,116.79999999999995,-219.40000000000006
"2025-09-26","2025-09-26 17:46:23.000000000","2025-09-26 13:46:23.000000000","SHORT",24691.5,24681.5,24696.5,"LIMIT","2025-09-26 17:46:23.000000000",164,-12,1,"STOP","2025-09-26 17:46:35.000000000",-11.2,24956,24596.75,"INSIDE_OR","NORMAL",-33.599999999999994,9,-113.80000000000011,116.79999999999995,-230.60000000000008
"2025-09-26","2025-09-26 17:52:57.000000000","2025-09-26 13:52:57.000000000","SHORT",24685.25,24675.25,24690.25,"LIMIT","2025-09-26 17:52:57.000000000",164,-12,1,"TARGET","2025-09-26 17:53:19.000000000",18.8,24956,24596.75,"INSIDE_OR","NORMAL",-14.799999999999994,9,-95.00000000000011,116.79999999999995,-211.80000000000007
"2025-09-26","2025-09-26 17:56:42.000000000","2025-09-26 13:56:42.000000000","SHORT",24667.5,24657.5,24672.5,"LIMIT","2025-09-26 17:56:42.000000000",167,-11,1,"STOP","2025-09-26 17:57:14.000000000",-11.2,24956,24596.75,"INSIDE_OR","NORMAL",-25.999999999999993,10,-106.20000000000012,116.79999999999995,-223.00000000000006
"2025-09-26","2025-09-26 17:57:48.000000000","2025-09-26 13:57:48.000000000","LONG",24686,24696,24681,"MARKET","2025-09-26 17:57:48.000000000",169,13,3,"TARGET","2025-09-26 17:59:39.000000000",17.8,24956,24596.75,"INSIDE_OR","NORMAL",-8.199999999999992,10,-88.40000000000012,116.79999999999995,-205.20000000000007
"2025-09-26","2025-09-26 18:45:01.000000000","2025-09-26 14:45:01.000000000","SHORT",24723.25,24713.25,24728.25,"LIMIT","2025-09-26 18:45:01.000000000",166,-16,1,"STOP","2025-09-26 18:45:18.000000000",-11.2,24956,24596.75,"INSIDE_OR","NORMAL",-19.39999999999999,11,-99.60000000000012,116.79999999999995,-216.4000000000001
"2025-09-26","2025-09-26 18:46:45.000000000","2025-09-26 14:46:45.000000000","SHORT",24707.75,24697.75,24712.75,"LIMIT","2025-09-26 18:46:45.000000000",172,-12,1,"STOP","2025-09-26 18:47:12.000000000",-11.2,24956,24596.75,"INSIDE_OR","NORMAL",-30.59999999999999,12,-110.80000000000013,116.79999999999995,-227.60000000000008
"2025-09-26","2025-09-26 18:47:56.000000000","2025-09-26 14:47:56.000000000","LONG",24719.5,24729.5,24714.5,"LIMIT","2025-09-26 18:47:56.000000000",175,13,1,"TARGET","2025-09-26 18:48:35.000000000",18.8,24956,24596.75,"INSIDE_OR","NORMAL",-11.79999999999999,12,-92.00000000000013,116.79999999999995,-208.80000000000007
"2025-09-26","2025-09-26 18:57:26.000000000","2025-09-26 14:57:26.000000000","LONG",24724.75,24734.75,24719.75,"LIMIT","2025-09-26 18:57:26.000000000",176,12,1,"STOP","2025-09-26 18:57:57.000000000",-11.2,24956,24596.75,"INSIDE_OR","NORMAL",-22.99999999999999,13,-103.20000000000013,116.79999999999995,-220.00000000000009
"2025-09-26","2025-09-26 18:58:10.000000000","2025-09-26 14:58:10.000000000","LONG",24725,24735,24720,"LIMIT","2025-09-26 18:58:10.000000000",173,11,1,"STOP","2025-09-26 18:58:50.000000000",-11.2,24956,24596.75,"INSIDE_OR","NORMAL",-34.19999999999999,14,-114.40000000000013,116.79999999999995,-231.2000000000001
"2025-09-29","2025-09-29 13:45:01.000000000","2025-09-29 09:45:01.000000000","LONG",24917,24927,24912,"MARKET","2025-09-29 13:45:01.000000000",187,15,3,"TARGET","2025-09-29 13:45:02.000000000",17.8,25166,24848.25,"INSIDE_OR","POST_OPEN",17.8,0,-96.60000000000014,116.79999999999995,-213.4000000000001
"2025-09-29","2025-09-29 13:46:01.000000000","2025-09-29 09:46:01.000000000","LONG",24932.5,24942.5,24927.5,"MARKET","2025-09-29 13:46:01.000000000",191,17,3,"TARGET","2025-09-29 13:46:05.000000000",17.8,25166,24848.25,"INSIDE_OR","POST_OPEN",35.6,0,-78.80000000000014,116.79999999999995,-195.60000000000008
"2025-09-29","2025-09-29 13:47:22.000000000","2025-09-29 09:47:22.000000000","LONG",24938.25,24948.25,24933.25,"MARKET","2025-09-29 13:47:22.000000000",183,11,3,"TARGET","2025-09-29 13:47:27.000000000",17.8,25166,24848.25,"INSIDE_OR","POST_OPEN",53.400000000000006,0,-61.00000000000014,116.79999999999995,-177.8000000000001
