entry_time,exit_time,direction,entry_price,exit_price,pnl,bars_held,reason,exit_reason
2025-10-13 06:00:15,2025-10-13 06:00:23,long,24832.75,24831.5,-10.0,8,breakout_bid_wall@24840.00,stop_loss
2025-10-13 06:01:00,2025-10-13 06:01:13,short,24835.25,24832.75,20.0,13,breakout_ask_wall@24845.75,profit_target
2025-10-13 06:20:58,2025-10-13 06:20:59,long,24806.75,24805.5,-10.0,1,breakout_bid_wall@24800.00,stop_loss
2025-10-13 06:21:08,2025-10-13 06:21:21,long,24802.0,24800.75,-10.0,13,breakout_bid_wall@24800.00,stop_loss
2025-10-13 06:23:08,2025-10-13 06:23:11,long,24803.0,24805.5,20.0,3,breakout_bid_wall@24800.00,profit_target
2025-10-13 06:43:30,2025-10-13 06:44:49,long,24835.0,24833.75,-10.0,77,breakout_bid_wall@24847.50,stop_loss
2025-10-13 06:47:28,2025-10-13 06:47:42,long,24831.0,24833.5,20.0,13,breakout_bid_wall@24840.75,profit_target
2025-10-13 06:47:44,2025-10-13 06:47:45,long,24830.0,24832.5,20.0,1,breakout_bid_wall@24835.00,profit_target
2025-10-13 06:47:49,2025-10-13 06:48:03,long,24832.75,24831.5,-10.0,14,breakout_bid_wall@24835.00,stop_loss
2025-10-13 06:48:14,2025-10-13 06:48:15,short,24829.75,24831.0,-10.0,1,breakout_ask_wall@24837.75,stop_loss
2025-10-13 06:49:21,2025-10-13 06:49:26,short,24830.75,24832.0,-10.0,5,breakout_ask_wall@24838.25,stop_loss
2025-10-13 06:50:10,2025-10-13 06:50:16,long,24831.5,24834.0,20.0,6,breakout_bid_wall@24830.00,profit_target
2025-10-13 06:51:16,2025-10-13 06:51:31,long,24837.0,24839.5,20.0,13,breakout_bid_wall@24825.00,profit_target
2025-10-13 06:54:31,2025-10-13 06:54:37,short,24838.5,24839.75,-10.0,6,breakout_ask_wall@24847.50,stop_loss
2025-10-13 06:56:33,2025-10-13 06:56:35,short,24839.0,24836.5,20.0,2,breakout_ask_wall@24845.25,profit_target
2025-10-13 06:58:33,2025-10-13 06:58:39,short,24849.75,24847.25,20.0,6,breakout_ask_wall@24854.75,profit_target
2025-10-13 07:00:18,2025-10-13 07:00:20,long,24856.25,24855.0,-10.0,2,breakout_bid_wall@24848.00,stop_loss
2025-10-13 07:00:33,2025-10-13 07:00:39,short,24850.5,24851.75,-10.0,6,breakout_ask_wall@24843.25,stop_loss
2025-10-13 07:00:48,2025-10-13 07:00:57,long,24854.0,24856.5,20.0,9,breakout_bid_wall@24843.75,profit_target
2025-10-13 07:03:18,2025-10-13 07:03:25,short,24842.25,24843.5,-10.0,7,breakout_ask_wall@24853.00,stop_loss
2025-10-13 07:03:43,2025-10-13 07:03:44,long,24840.75,24839.5,-10.0,1,breakout_bid_wall@24845.75,stop_loss
2025-10-13 07:03:48,2025-10-13 07:03:50,long,24840.25,24839.0,-10.0,2,breakout_bid_wall@24847.25,stop_loss
2025-10-13 07:03:53,2025-10-13 07:03:55,long,24839.75,24838.5,-10.0,2,breakout_bid_wall@24848.00,stop_loss
2025-10-13 07:03:58,2025-10-13 07:04:20,long,24838.75,24837.5,-10.0,22,breakout_bid_wall@24848.00,stop_loss
2025-10-13 07:04:23,2025-10-13 07:04:26,long,24836.5,24835.25,-10.0,3,breakout_bid_wall@24824.25,stop_loss
2025-10-13 07:04:53,2025-10-13 07:05:08,short,24843.5,24841.0,20.0,15,breakout_ask_wall@24835.25,profit_target
2025-10-13 07:06:18,2025-10-13 07:06:22,short,24849.25,24850.5,-10.0,4,breakout_ask_wall@24861.50,stop_loss
2025-10-13 07:07:03,2025-10-13 07:07:19,short,24862.75,24864.0,-10.0,16,breakout_ask_wall@24870.00,stop_loss
2025-10-13 07:08:08,2025-10-13 07:08:18,short,24866.0,24867.25,-10.0,10,breakout_ask_wall@24855.00,stop_loss
2025-10-13 07:09:43,2025-10-13 07:09:51,short,24870.75,24872.0,-10.0,8,breakout_ask_wall@24860.00,stop_loss
2025-10-13 07:10:03,2025-10-13 07:10:09,short,24869.0,24870.25,-10.0,6,breakout_ask_wall@24860.00,stop_loss
2025-10-13 07:19:18,2025-10-13 07:19:19,short,24898.25,24899.5,-10.0,1,breakout_ask_wall@24900.00,stop_loss
2025-10-13 07:57:31,2025-10-13 07:57:39,short,24903.75,24901.25,20.0,8,breakout_ask_wall@24900.00,profit_target
2025-10-13 07:58:22,2025-10-13 07:58:23,short,24902.25,24903.5,-10.0,1,breakout_ask_wall@24900.00,stop_loss
2025-10-13 08:01:23,2025-10-13 08:01:25,short,24895.0,24892.5,20.0,2,breakout_ask_wall@24900.00,profit_target
2025-10-13 08:10:28,2025-10-13 08:10:45,short,24892.5,24893.75,-10.0,17,breakout_ask_wall@24900.00,stop_loss
2025-10-13 08:12:13,2025-10-13 08:12:31,short,24883.0,24884.25,-10.0,18,breakout_ask_wall@24875.00,stop_loss
2025-10-13 08:14:43,2025-10-13 08:14:48,short,24882.75,24884.0,-10.0,5,breakout_ask_wall@24880.00,stop_loss
2025-10-13 08:15:08,2025-10-13 08:15:27,short,24882.5,24883.75,-10.0,19,breakout_ask_wall@24888.00,stop_loss
2025-10-13 08:15:28,2025-10-13 08:15:32,short,24883.25,24880.75,20.0,4,breakout_ask_wall@24888.00,profit_target
2025-10-13 08:15:33,2025-10-13 08:15:35,short,24880.0,24877.5,20.0,2,breakout_ask_wall@24890.00,profit_target
2025-10-13 08:15:48,2025-10-13 08:15:53,short,24880.25,24881.5,-10.0,5,breakout_ask_wall@24890.00,stop_loss
2025-10-13 08:15:58,2025-10-13 08:16:21,short,24884.5,24885.75,-10.0,23,breakout_ask_wall@24890.00,stop_loss
2025-10-13 08:16:33,2025-10-13 08:16:48,short,24889.25,24890.5,-10.0,14,breakout_ask_wall@24900.00,stop_loss
2025-10-13 08:16:54,2025-10-13 08:16:57,short,24890.5,24891.75,-10.0,3,breakout_ask_wall@24900.00,stop_loss
2025-10-13 08:17:14,2025-10-13 08:17:17,short,24890.75,24888.25,20.0,3,breakout_ask_wall@24900.00,profit_target
2025-10-13 08:20:54,2025-10-13 08:20:55,short,24892.0,24893.25,-10.0,1,breakout_ask_wall@24900.00,stop_loss
2025-10-13 08:21:04,2025-10-13 08:21:09,short,24895.25,24892.75,20.0,5,breakout_ask_wall@24888.00,profit_target
2025-10-13 08:22:04,2025-10-13 08:22:08,short,24893.75,24891.25,20.0,4,breakout_ask_wall@24900.00,profit_target
2025-10-13 08:22:34,2025-10-13 08:23:03,short,24886.0,24883.5,20.0,28,breakout_ask_wall@24880.00,profit_target
2025-10-13 08:23:30,2025-10-13 08:23:36,short,24883.25,24880.75,20.0,6,breakout_ask_wall@24875.00,profit_target
2025-10-13 08:23:40,2025-10-13 08:23:50,short,24876.0,24873.5,20.0,10,breakout_ask_wall@24869.50,profit_target
2025-10-13 08:24:00,2025-10-13 08:24:01,short,24874.5,24872.0,20.0,1,breakout_ask_wall@24875.00,profit_target
2025-10-13 08:24:20,2025-10-13 08:24:21,short,24871.0,24872.25,-10.0,1,breakout_ask_wall@24875.00,stop_loss
2025-10-13 08:24:25,2025-10-13 08:24:29,short,24870.5,24871.75,-10.0,4,breakout_ask_wall@24880.00,stop_loss
2025-10-13 08:30:05,2025-10-13 08:30:19,short,24861.0,24862.25,-10.0,14,breakout_ask_wall@24850.00,stop_loss
2025-10-13 08:37:32,2025-10-13 08:37:39,short,24861.25,24862.5,-10.0,7,breakout_ask_wall@24850.00,stop_loss
2025-10-13 08:43:12,2025-10-13 08:43:14,short,24860.25,24861.5,-10.0,2,breakout_ask_wall@24870.00,stop_loss
2025-10-13 08:48:43,2025-10-13 08:48:45,short,24853.25,24854.5,-10.0,2,breakout_ask_wall@24850.00,stop_loss
2025-10-13 08:49:45,2025-10-13 08:49:58,short,24857.75,24859.0,-10.0,13,breakout_ask_wall@24850.00,stop_loss
2025-10-13 08:51:01,2025-10-13 08:51:16,short,24859.5,24857.0,20.0,15,breakout_ask_wall@24850.00,profit_target
2025-10-13 08:51:38,2025-10-13 08:51:51,short,24859.5,24860.75,-10.0,12,breakout_ask_wall@24862.00,stop_loss
2025-10-13 08:53:29,2025-10-13 08:53:37,short,24869.5,24870.75,-10.0,8,breakout_ask_wall@24875.00,stop_loss
2025-10-13 08:53:44,2025-10-13 08:53:52,short,24868.5,24866.0,20.0,7,breakout_ask_wall@24875.00,profit_target
2025-10-13 08:54:15,2025-10-13 08:54:19,short,24864.5,24865.75,-10.0,4,breakout_ask_wall@24875.00,stop_loss
2025-10-13 08:54:25,2025-10-13 08:54:29,short,24862.5,24863.75,-10.0,4,breakout_ask_wall@24875.00,stop_loss
2025-10-13 08:54:30,2025-10-13 08:54:53,short,24863.0,24860.5,20.0,23,breakout_ask_wall@24875.00,profit_target
2025-10-13 08:54:55,2025-10-13 08:55:00,short,24863.0,24864.25,-10.0,5,breakout_ask_wall@24862.00,stop_loss
2025-10-13 08:56:27,2025-10-13 08:56:29,short,24867.25,24868.5,-10.0,2,breakout_ask_wall@24879.00,stop_loss
2025-10-13 08:56:37,2025-10-13 08:56:52,short,24869.0,24870.25,-10.0,14,breakout_ask_wall@24875.00,stop_loss
2025-10-13 08:57:58,2025-10-13 08:57:59,short,24876.5,24877.75,-10.0,1,breakout_ask_wall@24869.50,stop_loss
2025-10-13 08:58:48,2025-10-13 08:59:04,short,24880.5,24878.0,20.0,16,breakout_ask_wall@24869.50,profit_target
2025-10-13 08:59:08,2025-10-13 08:59:18,short,24876.75,24874.25,20.0,10,breakout_ask_wall@24869.50,profit_target
2025-10-13 09:00:05,2025-10-13 09:00:14,short,24873.0,24870.5,20.0,9,breakout_ask_wall@24869.50,profit_target
2025-10-13 09:00:25,2025-10-13 09:00:28,short,24868.5,24866.0,20.0,3,breakout_ask_wall@24869.50,profit_target
2025-10-13 09:00:45,2025-10-13 09:00:49,short,24868.25,24869.5,-10.0,4,breakout_ask_wall@24874.00,stop_loss
2025-10-13 09:00:50,2025-10-13 09:00:51,short,24867.75,24869.0,-10.0,1,breakout_ask_wall@24860.00,stop_loss
2025-10-13 09:01:40,2025-10-13 09:01:50,short,24877.5,24878.75,-10.0,10,breakout_ask_wall@24875.00,stop_loss
2025-10-13 09:02:15,2025-10-13 09:02:16,short,24879.0,24880.25,-10.0,1,breakout_ask_wall@24875.00,stop_loss
2025-10-13 09:02:35,2025-10-13 09:02:49,long,24878.25,24877.0,-10.0,13,breakout_bid_wall@24868.00,stop_loss
2025-10-13 09:02:51,2025-10-13 09:03:06,long,24876.5,24875.25,-10.0,15,breakout_bid_wall@24868.25,stop_loss
2025-10-13 09:03:48,2025-10-13 09:04:03,short,24872.25,24873.5,-10.0,15,breakout_ask_wall@24875.00,stop_loss
2025-10-13 09:04:08,2025-10-13 09:04:18,short,24875.0,24876.25,-10.0,10,breakout_ask_wall@24875.00,stop_loss
2025-10-13 09:04:33,2025-10-13 09:04:45,short,24865.25,24866.5,-10.0,12,breakout_ask_wall@24875.00,stop_loss
2025-10-13 09:04:48,2025-10-13 09:04:55,short,24867.5,24868.75,-10.0,6,breakout_ask_wall@24875.00,stop_loss
2025-10-13 09:04:59,2025-10-13 09:05:24,short,24871.5,24872.75,-10.0,25,breakout_ask_wall@24880.00,stop_loss
2025-10-13 09:05:29,2025-10-13 09:05:43,short,24872.25,24873.5,-10.0,14,breakout_ask_wall@24880.00,stop_loss
2025-10-13 09:06:00,2025-10-13 09:06:03,long,24869.25,24868.0,-10.0,3,breakout_bid_wall@24871.00,stop_loss
2025-10-13 09:06:05,2025-10-13 09:06:07,long,24868.75,24867.5,-10.0,2,breakout_bid_wall@24871.00,stop_loss
2025-10-13 09:06:10,2025-10-13 09:06:17,long,24866.5,24865.25,-10.0,7,breakout_bid_wall@24860.00,stop_loss
2025-10-13 09:06:20,2025-10-13 09:06:39,short,24865.0,24866.25,-10.0,19,breakout_ask_wall@24871.00,stop_loss
2025-10-13 09:06:46,2025-10-13 09:06:50,long,24866.5,24869.0,20.0,4,breakout_bid_wall@24864.25,profit_target
2025-10-13 09:06:56,2025-10-13 09:06:58,short,24869.25,24870.5,-10.0,2,breakout_ask_wall@24864.25,stop_loss
2025-10-13 09:07:01,2025-10-13 09:07:17,short,24871.0,24868.5,20.0,16,breakout_ask_wall@24864.25,profit_target
2025-10-13 09:07:31,2025-10-13 09:07:34,short,24865.0,24866.25,-10.0,3,breakout_ask_wall@24874.75,stop_loss
2025-10-13 09:07:36,2025-10-13 09:07:44,long,24868.25,24867.0,-10.0,6,breakout_bid_wall@24874.75,stop_loss
2025-10-13 09:07:48,2025-10-13 09:07:53,long,24867.0,24865.75,-10.0,5,breakout_bid_wall@24867.50,stop_loss
2025-10-13 09:07:58,2025-10-13 09:08:17,short,24867.0,24864.5,20.0,17,breakout_ask_wall@24878.75,profit_target
2025-10-13 09:08:20,2025-10-13 09:08:26,long,24868.75,24867.5,-10.0,5,breakout_bid_wall@24878.25,stop_loss
2025-10-13 09:08:44,2025-10-13 09:09:00,short,24866.75,24864.25,20.0,16,breakout_ask_wall@24878.25,profit_target
2025-10-13 09:09:04,2025-10-13 09:09:09,long,24864.75,24863.5,-10.0,5,breakout_bid_wall@24867.50,stop_loss
2025-10-13 09:09:14,2025-10-13 09:09:21,long,24864.75,24863.5,-10.0,5,breakout_bid_wall@24876.00,stop_loss
2025-10-13 09:09:36,2025-10-13 09:09:37,long,24861.0,24863.5,20.0,1,breakout_bid_wall@24869.50,profit_target
2025-10-13 09:09:41,2025-10-13 09:09:48,long,24861.75,24860.5,-10.0,7,breakout_bid_wall@24872.25,stop_loss
2025-10-13 09:09:51,2025-10-13 09:09:55,long,24860.0,24858.75,-10.0,4,breakout_bid_wall@24870.25,stop_loss
2025-10-13 09:10:06,2025-10-13 09:10:34,long,24855.0,24853.75,-10.0,28,breakout_bid_wall@24867.50,stop_loss
2025-10-13 09:10:36,2025-10-13 09:10:47,long,24854.5,24857.0,20.0,11,breakout_bid_wall@24857.75,profit_target
2025-10-13 09:10:51,2025-10-13 09:10:56,short,24858.25,24859.5,-10.0,5,breakout_ask_wall@24861.00,stop_loss
2025-10-13 09:11:01,2025-10-13 09:11:13,short,24859.0,24860.25,-10.0,12,breakout_ask_wall@24860.75,stop_loss
2025-10-13 09:11:16,2025-10-13 09:11:46,long,24860.75,24859.5,-10.0,30,breakout_bid_wall@24850.00,stop_loss
2025-10-13 09:11:51,2025-10-13 09:12:03,long,24860.0,24858.75,-10.0,12,breakout_bid_wall@24850.00,stop_loss
2025-10-13 09:12:06,2025-10-13 09:12:31,short,24861.75,24863.0,-10.0,24,breakout_ask_wall@24860.00,stop_loss
2025-10-13 09:12:37,2025-10-13 09:12:38,short,24863.25,24860.75,20.0,1,breakout_ask_wall@24855.25,profit_target
2025-10-13 09:12:42,2025-10-13 09:12:57,short,24862.75,24860.25,20.0,15,breakout_ask_wall@24855.25,profit_target
2025-10-13 09:13:03,2025-10-13 09:13:11,short,24862.0,24859.5,20.0,8,breakout_ask_wall@24865.50,profit_target
2025-10-13 09:13:23,2025-10-13 09:13:24,short,24858.75,24860.0,-10.0,1,breakout_ask_wall@24870.00,stop_loss
2025-10-13 09:13:28,2025-10-13 09:13:49,long,24858.75,24857.5,-10.0,21,breakout_bid_wall@24852.00,stop_loss
2025-10-13 09:14:19,2025-10-13 09:14:31,long,24861.75,24864.25,20.0,12,breakout_bid_wall@24850.00,profit_target
2025-10-13 09:14:34,2025-10-13 09:14:40,short,24865.75,24863.25,20.0,5,breakout_ask_wall@24860.00,profit_target
2025-10-13 09:14:52,2025-10-13 09:15:17,long,24862.0,24864.5,20.0,25,breakout_bid_wall@24849.75,profit_target
2025-10-13 09:15:32,2025-10-13 09:15:52,short,24866.25,24867.5,-10.0,20,breakout_ask_wall@24857.50,stop_loss
2025-10-13 09:16:02,2025-10-13 09:16:20,short,24868.5,24869.75,-10.0,18,breakout_ask_wall@24858.75,stop_loss
2025-10-13 09:16:22,2025-10-13 09:16:47,short,24869.25,24866.75,20.0,25,breakout_ask_wall@24858.75,profit_target
2025-10-13 09:17:51,2025-10-13 09:17:55,short,24871.25,24868.75,20.0,3,breakout_ask_wall@24860.00,profit_target
2025-10-13 09:17:57,2025-10-13 09:18:16,short,24870.0,24871.25,-10.0,18,breakout_ask_wall@24860.00,stop_loss
2025-10-13 09:18:23,2025-10-13 09:18:37,short,24871.75,24873.0,-10.0,14,breakout_ask_wall@24861.00,stop_loss
2025-10-13 09:18:38,2025-10-13 09:18:49,short,24872.75,24874.0,-10.0,11,breakout_ask_wall@24861.00,stop_loss
2025-10-13 09:19:33,2025-10-13 09:19:37,short,24871.25,24872.5,-10.0,4,breakout_ask_wall@24860.00,stop_loss
2025-10-13 09:19:38,2025-10-13 09:19:43,short,24874.5,24872.0,20.0,5,breakout_ask_wall@24866.00,profit_target
2025-10-13 09:20:14,2025-10-13 09:20:23,short,24871.5,24872.75,-10.0,9,breakout_ask_wall@24862.00,stop_loss
2025-10-13 09:20:29,2025-10-13 09:20:51,short,24871.75,24873.0,-10.0,19,breakout_ask_wall@24862.00,stop_loss
2025-10-13 09:20:52,2025-10-13 09:20:55,long,24873.0,24871.75,-10.0,3,breakout_bid_wall@24865.50,stop_loss
2025-10-13 09:20:57,2025-10-13 09:20:58,long,24873.25,24872.0,-10.0,1,breakout_bid_wall@24860.75,stop_loss
2025-10-13 09:21:12,2025-10-13 09:21:28,short,24873.5,24874.75,-10.0,14,breakout_ask_wall@24863.50,stop_loss
2025-10-13 09:21:39,2025-10-13 09:21:46,short,24875.75,24877.0,-10.0,7,breakout_ask_wall@24863.50,stop_loss
2025-10-13 09:22:17,2025-10-13 09:22:20,short,24873.0,24874.25,-10.0,3,breakout_ask_wall@24860.75,stop_loss
2025-10-13 09:22:39,2025-10-13 09:22:48,short,24878.25,24875.75,20.0,9,breakout_ask_wall@24890.00,profit_target
2025-10-13 09:23:05,2025-10-13 09:23:21,short,24876.25,24873.75,20.0,15,breakout_ask_wall@24865.00,profit_target
2025-10-13 09:24:06,2025-10-13 09:24:35,short,24860.25,24857.75,20.0,29,breakout_ask_wall@24848.00,profit_target
2025-10-13 09:24:51,2025-10-13 09:24:52,short,24862.5,24860.0,20.0,1,breakout_ask_wall@24852.75,profit_target
2025-10-13 09:25:42,2025-10-13 09:25:48,short,24868.0,24865.5,20.0,3,breakout_ask_wall@24855.50,profit_target
2025-10-13 09:26:00,2025-10-13 09:26:16,short,24867.75,24865.25,20.0,15,breakout_ask_wall@24857.25,profit_target
2025-10-13 09:26:36,2025-10-13 09:26:37,short,24862.5,24860.0,20.0,1,breakout_ask_wall@24855.00,profit_target
2025-10-13 09:27:58,2025-10-13 09:28:08,short,24862.5,24860.0,20.0,6,breakout_ask_wall@24863.50,profit_target
2025-10-13 09:28:12,2025-10-13 09:28:23,short,24859.5,24860.75,-10.0,10,breakout_ask_wall@24847.25,stop_loss
2025-10-13 09:28:43,2025-10-13 09:28:44,short,24860.0,24861.25,-10.0,1,breakout_ask_wall@24847.50,stop_loss
2025-10-13 09:29:53,2025-10-13 09:30:46,short,24860.0,24857.5,20.0,53,breakout_ask_wall@24850.75,profit_target
2025-10-13 09:31:28,2025-10-13 09:31:35,short,24860.0,24861.25,-10.0,7,breakout_ask_wall@24860.00,stop_loss
2025-10-13 09:34:16,2025-10-13 09:34:25,short,24857.5,24858.75,-10.0,9,breakout_ask_wall@24870.00,stop_loss
2025-10-13 09:35:02,2025-10-13 09:35:11,short,24859.25,24856.75,20.0,9,breakout_ask_wall@24847.25,profit_target
2025-10-13 09:36:02,2025-10-13 09:36:07,short,24852.0,24853.25,-10.0,5,breakout_ask_wall@24860.00,stop_loss
2025-10-13 09:36:28,2025-10-13 09:36:33,short,24854.0,24851.5,20.0,5,breakout_ask_wall@24850.00,profit_target
2025-10-13 09:37:44,2025-10-13 09:37:45,short,24842.5,24843.75,-10.0,1,breakout_ask_wall@24830.00,stop_loss
2025-10-13 09:38:49,2025-10-13 09:38:55,short,24843.5,24844.75,-10.0,6,breakout_ask_wall@24850.00,stop_loss
2025-10-13 09:40:01,2025-10-13 09:40:09,short,24846.5,24847.75,-10.0,7,breakout_ask_wall@24835.00,stop_loss
2025-10-13 09:40:57,2025-10-13 09:41:01,short,24845.25,24842.75,20.0,4,breakout_ask_wall@24835.00,profit_target
2025-10-13 09:41:02,2025-10-13 09:41:04,short,24843.0,24844.25,-10.0,2,breakout_ask_wall@24835.00,stop_loss
2025-10-13 09:41:08,2025-10-13 09:41:09,short,24841.75,24843.0,-10.0,1,breakout_ask_wall@24830.00,stop_loss
2025-10-13 09:42:14,2025-10-13 09:42:26,short,24848.5,24846.0,20.0,11,breakout_ask_wall@24860.00,profit_target
2025-10-13 09:42:35,2025-10-13 09:42:41,short,24844.5,24845.75,-10.0,6,breakout_ask_wall@24850.00,stop_loss
2025-10-13 09:42:45,2025-10-13 09:42:46,short,24846.75,24848.0,-10.0,1,breakout_ask_wall@24835.00,stop_loss
2025-10-13 09:43:00,2025-10-13 09:43:04,short,24848.5,24849.75,-10.0,4,breakout_ask_wall@24850.00,stop_loss
2025-10-13 09:43:05,2025-10-13 09:43:25,short,24850.0,24847.5,20.0,16,breakout_ask_wall@24850.00,profit_target
2025-10-13 09:44:57,2025-10-13 09:45:05,short,24846.25,24847.5,-10.0,8,breakout_ask_wall@24850.00,stop_loss
2025-10-13 09:46:32,2025-10-13 09:46:38,short,24847.0,24848.25,-10.0,6,breakout_ask_wall@24850.00,stop_loss
2025-10-13 09:46:58,2025-10-13 09:47:01,short,24849.0,24850.25,-10.0,3,breakout_ask_wall@24850.00,stop_loss
2025-10-13 09:47:15,2025-10-13 09:47:20,short,24849.0,24846.5,20.0,5,breakout_ask_wall@24856.50,profit_target
2025-10-13 09:47:26,2025-10-13 09:47:31,short,24847.5,24845.0,20.0,5,breakout_ask_wall@24856.50,profit_target
2025-10-13 09:47:36,2025-10-13 09:47:38,short,24846.0,24847.25,-10.0,2,breakout_ask_wall@24856.50,stop_loss
2025-10-13 09:47:51,2025-10-13 09:47:55,short,24844.0,24845.25,-10.0,4,breakout_ask_wall@24832.50,stop_loss
2025-10-13 09:47:56,2025-10-13 09:48:13,short,24845.75,24843.25,20.0,17,breakout_ask_wall@24850.00,profit_target
2025-10-13 09:48:42,2025-10-13 09:48:49,short,24838.75,24836.25,20.0,7,breakout_ask_wall@24832.50,profit_target
2025-10-13 09:49:22,2025-10-13 09:49:27,short,24843.0,24844.25,-10.0,5,breakout_ask_wall@24832.50,stop_loss
2025-10-13 09:50:01,2025-10-13 09:50:11,short,24842.75,24844.0,-10.0,10,breakout_ask_wall@24832.50,stop_loss
2025-10-13 09:50:27,2025-10-13 09:50:47,short,24848.0,24849.25,-10.0,20,breakout_ask_wall@24836.00,stop_loss
2025-10-13 09:51:32,2025-10-13 09:51:39,short,24847.5,24845.0,20.0,7,breakout_ask_wall@24860.00,profit_target
2025-10-13 09:51:58,2025-10-13 09:52:05,long,24839.25,24838.0,-10.0,7,breakout_bid_wall@24845.25,stop_loss
2025-10-13 09:52:54,2025-10-13 09:52:55,long,24842.75,24841.5,-10.0,1,breakout_bid_wall@24850.00,stop_loss
2025-10-13 09:52:59,2025-10-13 09:53:16,long,24844.25,24843.0,-10.0,17,breakout_bid_wall@24850.00,stop_loss
2025-10-13 09:53:45,2025-10-13 09:53:50,long,24848.5,24847.25,-10.0,4,breakout_bid_wall@24851.00,stop_loss
2025-10-13 09:54:31,2025-10-13 09:54:39,long,24844.5,24847.0,20.0,8,breakout_bid_wall@24851.00,profit_target
2025-10-13 09:54:41,2025-10-13 09:54:54,long,24848.25,24847.0,-10.0,13,breakout_bid_wall@24840.00,stop_loss
2025-10-13 09:55:17,2025-10-13 09:55:18,short,24846.5,24847.75,-10.0,1,breakout_ask_wall@24842.25,stop_loss
2025-10-13 09:55:38,2025-10-13 09:55:45,short,24850.5,24848.0,20.0,7,breakout_ask_wall@24857.75,profit_target
2025-10-13 09:55:57,2025-10-13 09:56:01,short,24850.5,24848.0,20.0,3,breakout_ask_wall@24857.75,profit_target
2025-10-13 09:56:28,2025-10-13 09:56:40,short,24859.75,24857.25,20.0,12,breakout_ask_wall@24870.00,profit_target
